,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,NetLoss0,NetLoss1,$|L_2 - L_1|$,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,a_1,a_2,b_1,b_2
0,34.29,38.02,3.73,38.02,29.71,29.43,0.28,29.71,25.76,26.47,0.71,0.05,29.34,59.14,31.26,0.88,0.88,-23.73,-23.03
1,35.47,36.28,0.81,36.28,28.70,30.26,1.57,30.26,24.28,26.26,1.98,0.07,17.65,48.89,32.11,0.85,0.95,-20.26,-26.22
2,36.72,34.48,2.24,36.72,32.21,29.19,3.02,32.21,26.89,25.02,1.87,0.02,17.75,46.64,29.78,0.89,0.91,-24.30,-24.47
3,31.97,36.99,5.02,36.99,26.82,29.92,3.10,29.92,22.78,25.89,3.11,0.06,20.06,50.33,31.28,0.83,0.90,-19.66,-24.30
4,39.98,35.61,4.38,39.98,30.62,27.53,3.10,30.62,26.69,24.61,2.08,0.07,18.86,50.44,32.52,0.87,0.84,-23.67,-19.77
5,40.28,31.38,8.90,40.28,31.62,27.62,4.00,31.62,27.15,23.04,4.11,0.04,19.43,49.50,31.03,0.93,0.83,-27.36,-18.55
6,37.73,36.46,1.28,37.73,29.96,28.39,1.57,29.96,25.71,24.83,0.88,0.09,25.46,56.84,32.65,0.88,0.87,-22.60,-21.65
7,33.52,40.02,6.50,40.02,27.24,29.67,2.43,29.67,23.79,25.59,1.80,0.08,16.07,45.42,30.15,0.88,0.82,-22.14,-19.90
8,37.82,33.37,4.44,37.82,29.82,28.58,1.24,29.82,25.96,25.64,0.31,0.08,30.25,60.20,31.46,0.87,0.88,-23.15,-23.58
9,39.39,35.83,3.56,39.39,31.06,28.91,2.15,31.06,27.04,24.65,2.38,0.03,21.10,51.28,31.23,0.88,0.92,-23.37,-25.27
10,40.37,39.80,0.57,40.37,34.39,28.98,5.42,34.39,28.71,24.67,4.05,0.08,20.30,47.77,28.49,0.88,0.78,-27.28,-17.80
11,33.78,38.06,4.28,38.06,29.26,29.24,0.02,29.26,24.58,25.50,0.92,0.04,26.94,57.20,31.61,0.89,0.89,-23.17,-23.72
12,37.08,36.42,0.65,37.08,30.64,29.13,1.51,30.64,26.58,24.95,1.63,0.02,32.41,62.42,31.63,0.88,0.85,-24.23,-21.79
13,39.95,35.91,4.04,39.95,27.21,28.41,1.21,28.41,24.20,22.94,1.26,0.08,30.97,65.87,36.44,0.86,0.85,-18.76,-19.35
14,36.49,38.27,1.78,38.27,27.34,31.69,4.35,31.69,24.05,27.00,2.96,0.08,19.28,49.93,31.62,0.84,0.89,-19.91,-25.25
15,32.28,39.80,7.52,39.80,27.62,32.61,4.99,32.61,23.21,27.25,4.04,0.05,23.46,52.13,29.84,0.82,0.89,-18.85,-26.06
16,36.51,33.01,3.50,36.51,28.84,28.37,0.47,28.84,25.58,24.90,0.68,0.03,29.21,60.09,32.34,0.86,0.89,-21.57,-23.29
17,38.56,35.81,2.75,38.56,30.72,26.11,4.61,30.72,27.09,24.58,2.50,0.10,21.03,50.82,30.84,0.90,0.84,-25.07,-20.07
18,39.74,39.43,0.31,39.74,29.43,31.32,1.88,31.32,25.81,26.13,0.33,0.11,16.46,46.71,31.08,0.89,0.86,-23.65,-22.62
19,39.40,35.81,3.60,39.40,32.76,27.68,5.08,32.76,28.25,24.13,4.12,0.04,20.57,50.50,30.96,0.92,0.85,-26.73,-21.31
20,35.10,34.86,0.24,35.10,30.01,29.61,0.40,30.01,25.39,24.93,0.46,0.05,19.68,49.07,30.38,0.89,0.82,-24.50,-19.58
21,43.75,36.23,7.52,43.75,29.10,30.92,1.81,30.92,26.87,25.10,1.77,0.07,22.20,55.30,34.21,0.90,0.88,-23.51,-23.27
22,32.82,35.29,2.47,35.29,27.79,28.30,0.50,28.30,24.30,24.74,0.44,0.04,24.16,54.66,31.70,0.92,0.89,-23.99,-22.92
23,32.87,39.02,6.15,39.02,27.17,29.77,2.60,29.77,24.04,26.76,2.72,0.07,27.63,57.95,31.70,0.86,0.86,-21.86,-22.21
24,42.81,34.75,8.05,42.81,34.44,29.20,5.24,34.44,28.30,24.65,3.65,0.06,21.17,50.61,30.50,0.92,0.85,-26.80,-20.98
25,34.49,38.86,4.37,38.86,27.47,30.43,2.96,30.43,23.79,25.88,2.09,0.09,23.09,52.14,30.21,0.88,0.87,-21.32,-22.32
26,38.59,37.11,1.48,38.59,30.73,28.80,1.93,30.73,26.54,24.20,2.34,0.06,22.56,51.50,30.07,0.86,0.89,-21.76,-22.88
27,37.31,41.63,4.33,41.63,27.32,32.79,5.47,32.79,24.89,28.01,3.12,0.06,18.13,46.66,29.43,0.82,0.94,-19.22,-29.58
28,33.17,38.85,5.68,38.85,25.72,31.02,5.31,31.02,22.49,26.57,4.08,0.04,17.84,48.67,31.72,0.77,0.91,-14.36,-27.48
29,33.35,36.68,3.33,36.68,27.13,26.91,0.22,27.13,23.69,25.23,1.53,0.05,22.90,53.93,32.17,0.87,0.87,-21.27,-21.18
30,35.23,41.54,6.31,41.54,29.69,29.48,0.22,29.69,25.39,25.36,0.04,0.05,26.12,59.52,34.70,0.89,0.82,-23.50,-17.74
31,32.65,38.20,5.54,38.20,28.67,28.77,0.10,28.77,23.76,26.54,2.78,0.07,21.72,52.17,31.53,0.86,0.89,-22.14,-22.85
32,33.72,36.92,3.20,36.92,28.18,27.13,1.05,28.18,23.77,24.83,1.06,0.07,22.90,54.74,32.99,0.90,0.83,-23.03,-18.75
33,32.18,35.41,3.23,35.41,27.27,29.31,2.04,29.31,23.12,25.40,2.28,0.03,25.50,56.22,31.99,0.86,0.84,-20.42,-21.18
34,41.83,34.35,7.49,41.83,32.59,30.16,2.43,32.59,27.86,24.57,3.29,0.03,20.63,49.60,30.01,0.84,0.89,-22.52,-24.69
35,39.25,33.07,6.17,39.25,32.18,26.88,5.29,32.18,25.89,22.25,3.64,0.03,24.44,57.07,33.86,0.91,0.85,-24.72,-19.33
36,36.75,30.65,6.10,36.75,29.31,20.71,8.60,29.31,25.15,18.84,6.31,0.06,25.63,61.15,36.80,0.89,0.82,-23.03,-12.31
37,35.85,36.40,0.55,36.40,27.72,30.21,2.49,30.21,23.89,25.70,1.81,0.07,20.06,52.16,33.11,0.87,0.88,-20.66,-22.72
38,40.32,36.40,3.92,40.32,33.06,30.70,2.35,33.06,27.67,26.83,0.85,0.07,19.04,47.54,29.46,0.87,0.87,-25.89,-23.47
39,35.37,33.00,2.37,35.37,30.98,27.93,3.05,30.98,25.22,24.55,0.67,0.03,24.58,53.23,29.88,0.84,0.91,-20.94,-24.62
40,33.11,35.00,1.89,35.00,26.77,29.96,3.19,29.96,23.65,24.93,1.27,0.05,30.48,62.08,33.12,0.87,0.87,-20.74,-21.75
41,37.35,33.87,3.48,37.35,28.69,29.69,1.00,29.69,24.95,24.37,0.58,0.07,15.38,45.82,31.21,0.83,0.83,-20.57,-20.22
42,33.32,29.10,4.21,33.32,26.60,24.12,2.48,26.60,22.99,20.99,2.00,0.04,20.71,55.39,35.71,0.87,0.89,-19.04,-19.58
43,41.97,34.30,7.67,41.97,29.54,28.42,1.12,29.54,26.05,24.32,1.73,0.12,26.54,55.25,30.04,0.84,0.86,-21.53,-22.64
44,34.02,33.39,0.64,34.02,28.90,29.07,0.18,29.07,24.23,25.16,0.93,0.02,23.32,52.49,30.34,0.89,0.87,-23.04,-22.62
45,37.12,34.33,2.79,37.12,27.84,28.24,0.40,28.24,24.52,24.44,0.08,0.09,26.79,60.75,35.30,0.88,0.92,-21.21,-23.19
46,35.30,36.37,1.06,36.37,30.08,31.47,1.39,31.47,25.67,26.55,0.88,0.05,23.17,51.43,29.42,0.88,0.93,-23.60,-25.78
47,36.73,38.64,1.91,38.64,29.67,31.24,1.57,31.24,25.16,26.32,1.16,0.07,22.18,52.33,31.25,0.84,0.88,-21.93,-23.57
48,34.10,40.80,6.70,40.80,29.20,30.33,1.13,30.33,23.64,27.27,3.63,0.13,23.61,54.80,32.37,0.87,0.89,-22.26,-23.14
49,38.54,37.23,1.30,38.54,28.23,28.18,0.04,28.23,25.06,25.67,0.61,0.09,24.25,55.20,32.17,0.88,0.87,-21.66,-22.00
50,32.72,33.44,0.72,33.44,27.94,29.16,1.22,29.16,25.29,24.67,0.62,0.01,25.11,52.28,28.43,0.86,0.85,-22.48,-21.53
51,31.98,42.14,10.16,42.14,27.36,29.94,2.58,29.94,23.43,26.88,3.44,0.06,32.39,63.68,32.91,0.85,0.87,-19.58,-22.87
52,37.57,36.16,1.41,37.57,30.94,30.00,0.94,30.94,25.45,24.87,0.57,0.03,21.74,51.52,30.86,0.79,0.90,-19.32,-24.46
53,34.06,36.40,2.34,36.40,30.96,29.59,1.36,30.96,26.63,25.80,0.83,0.03,22.98,50.69,28.86,0.90,0.83,-26.12,-20.51
54,35.94,33.98,1.95,35.94,26.93,28.04,1.11,28.04,24.06,24.34,0.28,0.07,21.21,51.63,31.48,0.85,0.93,-18.93,-26.06
55,35.66,34.03,1.63,35.66,28.53,27.29,1.24,28.53,25.07,24.71,0.35,0.04,24.46,54.60,31.36,0.90,0.88,-23.35,-22.49
56,34.07,37.10,3.03,37.10,26.88,31.16,4.28,31.16,23.64,26.71,3.06,0.07,30.77,58.75,29.52,0.79,0.87,-18.00,-24.90
57,35.61,37.87,2.26,37.87,28.96,30.00,1.04,30.00,25.20,26.20,1.00,0.13,27.26,56.06,30.16,0.89,0.85,-24.27,-21.83
58,34.62,31.01,3.61,34.62,28.46,26.47,2.00,28.46,24.34,21.63,2.71,0.04,19.77,52.29,33.50,0.87,0.85,-22.08,-17.45
59,37.61,35.08,2.53,37.61,24.43,27.35,2.92,27.35,21.69,22.15,0.46,0.08,29.02,68.61,41.04,0.83,0.86,-15.37,-17.12
60,35.37,41.53,6.16,41.53,27.03,30.83,3.81,30.83,23.17,27.37,4.21,0.09,20.92,53.42,33.54,0.82,0.89,-18.25,-24.25
61,36.25,35.98,0.27,36.25,28.17,28.55,0.37,28.55,24.63,24.47,0.17,0.09,29.51,63.13,35.09,0.89,0.86,-22.04,-20.25
62,34.74,35.07,0.33,35.07,26.93,30.87,3.94,30.87,24.04,26.80,2.76,0.06,22.31,49.46,28.27,0.86,0.88,-21.57,-24.89
63,39.40,36.51,2.89,39.40,29.42,29.53,0.11,29.53,26.74,26.51,0.22,0.05,19.70,48.26,29.55,0.90,0.92,-23.97,-26.26
64,37.29,32.57,4.73,37.29,30.30,27.20,3.10,30.30,27.15,23.89,3.27,0.04,19.20,47.72,29.48,0.90,0.83,-25.52,-20.00
65,33.88,34.67,0.78,34.67,25.67,31.33,5.66,31.33,22.89,26.83,3.93,0.07,36.84,66.88,31.88,0.80,0.88,-17.80,-23.96
66,34.49,36.98,2.49,36.98,28.61,29.65,1.04,29.65,25.10,26.18,1.08,0.07,23.47,53.33,31.04,0.89,0.91,-22.90,-24.50
67,38.96,36.16,2.80,38.96,31.52,28.70,2.83,31.52,25.44,24.74,0.70,0.07,19.77,50.76,31.98,0.83,0.87,-20.16,-22.56
68,33.86,41.51,7.65,41.51,28.08,32.95,4.87,32.95,24.35,28.19,3.84,0.05,22.61,52.13,30.65,0.83,0.88,-20.61,-25.57
69,36.14,37.33,1.19,37.33,27.15,31.12,3.97,31.12,23.94,25.44,1.50,0.07,26.85,58.22,32.72,0.89,0.87,-22.20,-22.69
70,34.51,31.79,2.72,34.51,27.28,25.55,1.72,27.28,24.86,23.25,1.60,0.04,22.55,55.57,34.14,0.88,0.86,-22.45,-19.21
71,38.24,33.12,5.12,38.24,27.87,28.54,0.67,28.54,25.05,24.42,0.63,0.06,23.90,54.60,31.89,0.90,0.88,-22.78,-22.14
72,42.22,35.88,6.34,42.22,29.41,28.55,0.86,29.41,25.80,23.88,1.92,0.09,22.82,54.79,33.12,0.89,0.85,-24.03,-19.55
73,36.36,34.79,1.58,36.36,31.82,27.87,3.95,31.82,27.42,24.37,3.05,0.08,44.16,72.57,30.61,0.90,0.80,-26.40,-17.92
74,32.19,35.65,3.46,35.65,27.18,32.11,4.93,32.11,23.24,27.65,4.41,0.04,16.90,45.00,28.95,0.80,0.88,-19.00,-25.78
75,34.68,38.88,4.20,38.88,28.69,29.30,0.60,29.30,25.03,26.24,1.20,0.09,18.30,49.45,32.06,0.88,0.88,-22.98,-22.67
76,38.36,36.61,1.75,38.36,29.64,28.34,1.30,29.64,26.04,24.76,1.29,0.10,25.21,54.32,30.38,0.88,0.84,-23.61,-19.52
77,34.21,33.58,0.62,34.21,27.22,26.79,0.43,27.22,23.17,23.90,0.74,0.05,20.66,55.08,35.46,0.87,0.89,-19.73,-20.74
78,41.89,35.94,5.95,41.89,31.66,28.84,2.82,31.66,27.36,24.08,3.28,0.08,18.61,50.33,32.65,0.85,0.85,-22.11,-21.56
79,33.47,32.30,1.17,33.47,27.07,27.82,0.75,27.82,23.53,22.75,0.78,0.04,19.81,55.34,36.52,0.87,0.83,-19.63,-18.26
80,42.04,36.43,5.61,42.04,30.42,30.13,0.29,30.42,26.68,25.58,1.09,0.06,16.57,45.00,29.26,0.84,0.89,-21.59,-23.96
81,35.07,40.98,5.91,40.98,28.81,28.78,0.03,28.81,24.10,26.75,2.65,0.05,16.03,47.24,32.01,0.91,0.86,-23.71,-21.32
82,36.16,43.90,7.75,43.90,29.13,36.25,7.12,36.25,25.20,29.34,4.14,0.10,27.00,55.41,29.76,0.85,0.89,-22.32,-26.77
83,33.47,37.09,3.62,37.09,28.59,32.47,3.88,32.47,24.44,27.21,2.78,0.01,25.12,54.66,30.79,0.82,0.94,-18.62,-29.18
84,33.80,38.62,4.82,38.62,29.33,32.53,3.21,32.53,24.31,27.86,3.54,0.09,30.89,59.41,30.07,0.88,0.90,-23.91,-25.21
85,37.72,40.29,2.57,40.29,30.53,33.49,2.96,33.49,24.14,28.47,4.33,0.04,23.10,54.38,32.44,0.78,0.94,-15.90,-29.43
86,32.71,39.21,6.50,39.21,25.38,30.58,5.20,30.58,20.73,25.90,5.17,0.07,16.08,51.09,35.81,0.82,0.91,-14.72,-24.48
87,34.84,36.49,1.66,36.49,28.73,27.65,1.09,28.73,25.98,24.60,1.38,0.06,19.20,51.12,32.88,0.93,0.84,-25.32,-19.08
88,38.42,31.32,7.10,38.42,30.17,25.56,4.61,30.17,26.46,21.47,4.98,0.06,25.86,58.97,34.41,0.87,0.81,-22.77,-16.05
89,38.89,41.33,2.44,41.33,27.63,32.29,4.66,32.29,24.71,27.40,2.70,0.12,22.49,51.33,29.96,0.86,0.88,-21.91,-24.38
90,34.47,33.97,0.51,34.47,26.93,28.52,1.59,28.52,23.91,24.51,0.60,0.03,31.27,62.66,32.95,0.83,0.85,-19.44,-20.82
91,41.28,36.91,4.37,41.28,33.83,29.05,4.78,33.83,28.19,24.96,3.23,0.07,22.27,50.66,29.51,0.84,0.91,-22.19,-26.31
92,40.02,38.30,1.72,40.02,29.30,31.43,2.14,31.43,26.44,27.20,0.76,0.05,22.16,47.50,26.45,0.87,0.92,-23.48,-27.02
93,36.34,39.98,3.63,39.98,30.16,29.53,0.63,30.16,25.47,25.68,0.21,0.06,21.80,51.70,31.00,0.88,0.81,-24.08,-19.77
94,37.13,28.67,8.46,37.13,25.76,23.68,2.09,25.76,22.20,18.65,3.55,0.06,30.49,71.31,42.35,0.86,0.83,-16.56,-13.74
95,35.72,34.68,1.04,35.72,30.10,28.21,1.89,30.10,25.52,24.18,1.34,0.04,20.60,52.86,33.29,0.88,0.86,-22.79,-21.13
96,35.70,36.79,1.10,36.79,28.58,31.62,3.04,31.62,24.79,25.54,0.75,0.07,16.54,47.29,31.58,0.91,0.83,-25.35,-19.93
97,34.88,33.94,0.94,34.88,28.00,28.53,0.53,28.53,24.87,25.31,0.43,0.04,24.19,54.73,31.75,0.83,0.90,-19.09,-24.31
98,33.92,38.39,4.47,38.39,28.91,29.26,0.36,29.26,24.66,26.04,1.38,0.06,22.15,52.14,31.10,0.86,0.81,-23.48,-19.40
99,33.11,31.46,1.65,33.11,29.23,26.50,2.72,29.23,25.78,22.94,2.84,0.03,24.16,56.16,33.21,0.94,0.81,-26.31,-15.86
100,31.09,31.46,0.37,31.46,26.40,27.21,0.80,27.21,22.98,23.77,0.79,0.03,24.20,56.75,33.75,0.87,0.90,-20.03,-22.10
101,35.33,33.01,2.33,35.33,25.68,23.13,2.54,25.68,23.62,20.77,2.85,0.09,20.42,58.37,38.97,0.88,0.83,-19.84,-14.35
102,39.06,38.92,0.14,39.06,28.79,28.45,0.34,28.79,25.99,25.00,0.98,0.08,13.98,45.00,31.71,0.92,0.85,-25.22,-20.57
103,36.56,32.41,4.15,36.56,27.96,26.72,1.24,27.96,24.55,23.20,1.34,0.08,27.56,59.02,32.84,0.89,0.87,-22.43,-21.18
104,37.07,30.69,6.38,37.07,32.79,23.50,9.29,32.79,27.75,20.90,6.85,0.02,19.28,50.14,31.82,0.87,0.81,-25.70,-14.37
105,31.40,30.09,1.31,31.40,25.63,25.28,0.35,25.63,23.14,22.21,0.92,0.04,23.42,55.56,33.32,0.89,0.90,-20.42,-21.19
106,41.36,33.42,7.94,41.36,33.42,25.64,7.78,33.42,28.11,22.13,5.99,0.05,21.45,52.00,31.63,0.89,0.80,-24.24,-16.94
107,37.16,34.98,2.18,37.16,30.52,29.80,0.73,30.52,26.67,25.94,0.73,0.07,22.71,50.93,29.35,0.89,0.87,-23.87,-23.78
108,36.35,40.84,4.48,40.84,30.55,30.63,0.08,30.63,25.68,27.67,1.99,0.08,33.73,64.58,32.54,0.84,0.85,-22.78,-21.64
109,35.54,38.93,3.39,38.93,28.97,33.92,4.94,33.92,23.16,28.96,5.80,0.11,20.02,49.45,30.43,0.81,0.91,-18.27,-27.42
110,36.55,32.43,4.12,36.55,28.52,28.48,0.04,28.52,25.49,23.99,1.50,0.03,30.43,62.36,33.45,0.88,0.89,-22.35,-22.09
111,33.37,34.81,1.44,34.81,28.30,28.92,0.62,28.92,25.00,24.87,0.13,0.07,31.76,61.60,31.43,0.89,0.85,-23.48,-21.56
112,37.60,33.94,3.66,37.60,28.77,28.08,0.69,28.77,25.42,24.80,0.61,0.05,22.88,54.56,32.83,0.86,0.91,-22.07,-23.29
113,39.79,37.80,1.98,39.79,31.15,28.78,2.36,31.15,26.07,25.18,0.88,0.09,18.31,49.70,32.31,0.85,0.90,-21.54,-23.83
114,36.08,36.15,0.07,36.15,26.99,30.85,3.86,30.85,23.27,25.98,2.71,0.03,18.43,51.50,33.99,0.84,0.93,-17.50,-26.71
115,32.98,31.90,1.09,32.98,28.93,26.71,2.22,28.93,25.31,23.85,1.46,0.02,19.83,51.31,32.47,0.88,0.86,-23.20,-19.94
116,37.55,45.20,7.65,45.20,28.89,33.79,4.89,33.79,24.37,28.46,4.09,0.10,15.84,47.76,32.71,0.90,0.88,-23.33,-24.34
117,33.85,34.69,0.84,34.69,26.12,30.03,3.91,30.03,23.61,26.38,2.77,0.04,21.74,53.22,32.57,0.84,0.92,-18.35,-26.03
118,37.05,33.36,3.69,37.05,30.57,26.88,3.69,30.57,27.07,24.13,2.94,0.04,35.93,65.74,31.61,0.93,0.86,-26.78,-21.03
119,36.34,41.07,4.73,41.07,29.90,28.00,1.90,29.90,25.37,24.98,0.40,0.05,27.90,59.10,32.59,0.88,0.83,-23.31,-18.90
120,34.49,43.09,8.60,43.09,29.61,30.69,1.08,30.69,25.08,27.75,2.67,0.11,23.43,53.60,31.34,0.87,0.85,-23.25,-22.01
121,31.99,31.12,0.87,31.99,25.88,26.82,0.94,26.82,22.82,23.89,1.07,0.01,27.52,58.80,32.66,0.81,0.89,-16.14,-23.77
122,35.45,41.47,6.02,41.47,29.28,28.31,0.97,29.28,25.06,24.81,0.25,0.07,15.06,49.46,35.14,0.86,0.85,-21.57,-19.06
123,39.14,35.47,3.66,39.14,31.00,26.85,4.15,31.00,26.91,23.61,3.30,0.06,23.91,55.99,33.27,0.89,0.84,-24.02,-18.97
124,39.19,33.96,5.23,39.19,31.36,25.61,5.75,31.36,26.61,22.49,4.12,0.05,22.08,54.69,33.72,0.88,0.85,-22.23,-20.05
125,33.89,38.70,4.81,38.70,28.12,29.63,1.50,29.63,24.59,25.62,1.03,0.03,21.52,52.00,31.55,0.88,0.90,-21.65,-24.32
126,37.91,38.64,0.73,38.64,28.48,31.58,3.09,31.58,24.64,27.24,2.59,0.07,21.12,49.95,29.89,0.84,0.85,-19.58,-24.17
127,35.25,36.24,0.98,36.24,28.89,29.30,0.41,29.30,24.85,26.06,1.22,0.04,27.26,56.35,30.46,0.85,0.89,-20.59,-24.91
128,35.24,41.14,5.90,41.14,26.02,31.50,5.48,31.50,23.63,27.10,3.47,0.14,27.13,59.05,33.28,0.86,0.88,-20.04,-22.69
129,36.58,35.68,0.90,36.58,30.20,29.31,0.89,30.20,26.38,25.77,0.62,0.05,16.87,45.00,28.97,0.91,0.89,-25.12,-23.93
130,38.03,37.47,0.55,38.03,28.96,29.86,0.90,29.86,24.63,25.61,0.99,0.08,21.95,53.54,32.69,0.84,0.90,-19.34,-24.46
131,37.31,38.11,0.79,38.11,30.14,30.15,0.01,30.15,25.06,26.24,1.18,0.08,29.91,59.38,30.97,0.87,0.93,-21.94,-25.99
132,40.07,34.13,5.95,40.07,28.98,28.51,0.47,28.98,26.54,25.52,1.03,0.06,24.41,52.55,29.37,0.85,0.91,-21.33,-24.73
133,37.91,36.12,1.78,37.91,29.99,29.69,0.29,29.99,26.09,25.74,0.35,0.06,25.11,54.32,30.46,0.89,0.88,-23.35,-23.96
134,33.97,35.34,1.37,35.34,26.98,28.86,1.88,28.86,24.48,25.89,1.41,0.04,31.91,63.02,32.70,0.86,0.91,-20.80,-25.05
135,36.05,41.53,5.48,41.53,28.25,30.25,2.00,30.25,24.33,26.06,1.73,0.09,18.76,48.15,30.33,0.85,0.92,-20.74,-25.38
136,32.40,36.98,4.58,36.98,29.12,33.39,4.26,33.39,24.19,28.28,4.10,0.07,24.13,50.49,27.56,0.80,0.94,-20.00,-28.55
137,33.78,36.69,2.91,36.69,29.13,29.46,0.33,29.46,25.00,25.24,0.24,0.02,14.94,45.00,30.80,0.87,0.89,-22.29,-24.40
138,40.70,39.19,1.51,40.70,29.68,29.23,0.45,29.68,26.78,25.49,1.29,0.10,24.66,54.88,31.45,0.91,0.86,-24.98,-21.43
139,32.79,35.28,2.49,35.28,27.35,25.73,1.61,27.35,23.28,22.70,0.59,0.07,26.04,59.47,34.73,0.89,0.85,-21.83,-17.10
140,38.93,38.02,0.91,38.93,30.26,28.25,2.01,30.26,26.11,24.09,2.02,0.07,17.54,50.03,33.36,0.86,0.82,-22.30,-18.91
141,35.18,34.61,0.57,35.18,29.56,31.22,1.66,31.22,26.52,26.74,0.22,0.04,21.74,48.97,28.32,0.86,0.94,-22.64,-28.04
142,36.34,37.47,1.13,37.47,30.18,29.83,0.35,30.18,25.72,25.18,0.54,0.05,22.11,51.62,30.62,0.89,0.87,-23.07,-22.44
143,47.46,37.89,9.57,47.46,32.22,31.11,1.11,32.22,28.84,26.82,2.02,0.12,20.81,49.58,29.81,0.87,0.92,-24.31,-26.96
144,37.72,36.21,1.51,37.72,28.11,29.60,1.49,29.60,25.03,25.84,0.81,0.08,21.05,51.33,31.33,0.86,0.84,-22.47,-20.31
145,39.34,37.57,1.76,39.34,29.86,29.54,0.31,29.86,27.21,25.67,1.54,0.08,25.02,55.70,31.94,0.90,0.90,-24.45,-24.32
146,34.41,35.49,1.08,35.49,26.13,30.50,4.37,30.50,24.62,26.10,1.48,0.08,25.29,53.43,29.40,0.90,0.89,-22.62,-24.78
147,37.92,37.52,0.40,37.92,27.54,27.77,0.23,27.77,23.31,24.93,1.62,0.13,20.53,51.31,31.81,0.87,0.89,-20.57,-23.10
148,40.78,35.99,4.79,40.78,30.45,29.64,0.81,30.45,27.63,25.95,1.68,0.07,21.46,48.49,28.11,0.87,0.84,-24.10,-22.66
149,40.29,36.46,3.83,40.29,30.80,28.19,2.61,30.80,26.11,24.54,1.57,0.08,32.43,67.90,37.09,0.90,0.86,-23.45,-19.50
150,36.31,36.11,0.19,36.31,30.73,29.70,1.03,30.73,25.05,25.62,0.56,0.04,23.93,53.13,30.39,0.88,0.89,-23.81,-24.00
151,40.97,41.42,0.45,41.42,30.77,29.40,1.36,30.77,24.97,25.57,0.61,0.09,21.68,54.63,34.03,0.88,0.89,-22.73,-22.24
152,36.68,37.33,0.64,37.33,29.35,30.06,0.71,30.06,26.35,26.48,0.13,0.08,16.81,45.00,29.03,0.92,0.91,-25.93,-25.53
153,36.50,34.88,1.62,36.50,28.32,30.29,1.97,30.29,25.75,25.85,0.11,0.09,17.07,45.00,28.79,0.88,0.88,-23.32,-23.94
154,30.81,34.91,4.10,34.91,27.02,29.83,2.81,29.83,23.43,26.09,2.66,0.03,25.86,56.72,32.15,0.86,0.89,-20.56,-24.22
155,37.05,38.65,1.60,38.65,30.53,28.00,2.53,30.53,25.52,25.21,0.31,0.10,21.11,49.95,29.89,0.89,0.85,-25.05,-20.57
156,32.86,30.94,1.92,32.86,28.52,25.02,3.50,28.52,24.62,22.59,2.03,0.02,25.19,55.89,31.96,0.83,0.83,-20.53,-18.49
157,33.36,35.20,1.85,35.20,27.64,29.58,1.94,29.58,23.94,25.94,2.00,0.05,21.87,53.71,32.93,0.86,0.90,-20.56,-23.66
158,35.14,30.78,4.36,35.14,30.09,25.45,4.64,30.09,25.98,23.23,2.74,0.03,28.74,56.66,29.35,0.88,0.85,-24.40,-20.08
159,31.12,45.16,14.04,45.16,28.23,34.73,6.50,34.73,22.93,30.86,7.94,0.11,30.00,59.94,31.44,0.82,0.89,-19.67,-26.80
160,38.80,33.34,5.46,38.80,30.28,26.93,3.35,30.28,26.00,23.73,2.26,0.06,19.35,50.68,32.30,0.90,0.82,-24.22,-18.91
161,38.00,36.77,1.23,38.00,28.70,28.16,0.53,28.70,25.36,24.33,1.03,0.06,35.12,65.09,31.73,0.90,0.83,-24.22,-19.38
162,39.91,37.27,2.64,39.91,32.56,30.27,2.29,32.56,27.52,25.73,1.79,0.04,24.52,52.81,29.52,0.89,0.88,-24.22,-24.74
163,38.01,36.05,1.96,38.01,32.14,27.17,4.96,32.14,27.83,24.10,3.73,0.06,18.03,47.14,30.01,0.93,0.83,-27.22,-19.57
164,34.49,35.89,1.40,35.89,27.77,29.71,1.94,29.71,25.75,26.00,0.25,0.08,23.45,50.53,28.25,0.86,0.88,-22.58,-23.32
165,32.76,40.22,7.46,40.22,29.35,31.50,2.16,31.50,24.04,27.15,3.11,0.05,18.65,49.65,31.93,0.83,0.88,-20.36,-23.78
166,38.44,35.52,2.92,38.44,31.08,27.62,3.45,31.08,26.68,24.15,2.53,0.05,30.75,63.15,33.94,0.89,0.86,-23.68,-20.31
167,41.47,34.22,7.25,41.47,35.10,23.92,11.18,35.10,29.49,21.15,8.33,0.09,20.37,53.00,33.65,0.91,0.80,-27.75,-15.04
168,32.79,37.48,4.69,37.48,24.86,30.92,6.06,30.92,23.52,26.94,3.42,0.07,20.14,51.75,32.62,0.87,0.88,-20.17,-24.08
169,31.03,40.06,9.03,40.06,23.65,24.48,0.83,24.48,19.97,22.66,2.69,0.11,23.78,65.25,42.66,0.83,0.81,-14.20,-14.18
170,41.61,41.28,0.33,41.61,31.55,34.04,2.49,34.04,26.06,26.06,0.00,0.09,22.02,53.40,32.48,0.82,0.93,-19.35,-28.28
171,33.67,41.35,7.68,41.35,27.39,31.80,4.40,31.80,23.93,28.63,4.71,0.08,23.54,51.15,28.78,0.86,0.94,-21.25,-28.52
172,36.89,40.62,3.73,40.62,30.12,31.67,1.55,31.67,25.84,27.20,1.35,0.07,21.05,50.49,30.50,0.87,0.88,-23.45,-24.50
