,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,NetLoss0,NetLoss1,$|L_2 - L_1|$,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,s_1,s_2
704,36.19,36.31,0.12,36.31,27.65,23.96,3.69,27.65,25.19,23.37,1.82,0.06,56.37,90.00,36.45,27.92,24.51
705,35.65,35.58,0.07,35.65,29.10,27.92,1.18,29.10,24.16,24.55,0.39,0.09,59.85,90.00,33.15,27.69,27.23
706,34.88,34.82,0.06,34.88,27.65,28.68,1.03,28.68,25.45,25.85,0.40,0.04,59.38,90.00,33.59,26.99,29.20
707,37.10,35.84,1.26,37.10,26.06,26.71,0.65,26.71,24.69,24.82,0.12,0.06,59.63,90.00,33.35,27.44,27.28
708,33.57,33.34,0.23,33.57,30.23,26.56,3.68,30.23,26.63,25.00,1.63,0.05,61.17,90.00,31.89,31.13,27.50
709,31.24,30.55,0.70,31.24,27.31,26.36,0.96,27.31,24.49,24.46,0.03,0.02,60.93,90.00,32.12,27.65,27.23
710,30.77,27.96,2.82,30.77,23.81,22.84,0.98,23.81,21.94,20.91,1.03,0.06,56.07,90.00,36.73,24.58,23.18
711,33.99,31.35,2.64,33.99,26.61,24.83,1.78,26.61,24.27,22.31,1.96,0.06,54.55,90.00,38.17,26.57,24.82
712,39.87,36.82,3.06,39.87,29.60,29.01,0.59,29.60,26.34,26.20,0.14,0.04,55.47,90.00,37.31,28.26,29.12
713,36.36,37.72,1.36,37.72,27.21,27.65,0.44,27.65,23.84,25.37,1.53,0.05,52.77,90.00,39.87,25.58,26.81
714,29.11,31.93,2.81,31.93,24.19,26.04,1.85,26.04,21.60,23.12,1.52,0.03,58.51,90.00,34.42,25.50,27.07
715,34.42,35.86,1.44,35.86,27.35,26.92,0.43,27.35,25.01,25.13,0.12,0.06,57.34,90.00,35.52,28.21,26.48
716,37.22,35.51,1.71,37.22,28.41,27.92,0.48,28.41,25.59,24.81,0.78,0.06,59.04,90.00,33.92,27.98,27.33
717,34.47,37.69,3.22,37.69,27.61,27.10,0.50,27.61,25.90,26.05,0.15,0.08,59.75,90.00,33.24,27.88,28.71
718,33.44,34.41,0.97,34.41,27.94,27.25,0.69,27.94,25.44,25.24,0.20,0.03,52.19,90.00,40.42,27.11,26.90
719,33.90,35.24,1.34,35.24,27.88,29.75,1.86,29.75,25.30,26.21,0.92,0.05,58.82,90.00,34.12,27.54,29.26
720,39.05,44.43,5.37,44.43,30.41,29.82,0.59,30.41,27.26,27.64,0.39,0.08,60.39,90.00,32.63,30.92,29.13
721,32.58,33.87,1.29,33.87,26.03,26.56,0.53,26.56,23.98,24.53,0.55,0.04,57.16,90.00,35.70,26.13,26.83
722,38.33,39.44,1.11,39.44,28.03,28.19,0.16,28.19,24.85,25.47,0.62,0.11,58.89,90.00,34.05,27.79,27.27
723,35.96,27.52,8.43,35.96,29.14,21.15,7.99,29.14,26.56,19.90,6.66,0.05,57.15,90.00,35.71,29.91,22.19
724,37.61,37.18,0.43,37.61,26.87,26.69,0.18,26.87,25.13,25.53,0.40,0.05,58.12,90.00,34.79,27.83,27.18
725,28.78,32.44,3.66,32.44,22.90,25.30,2.40,25.30,21.43,23.72,2.29,0.05,52.06,90.00,40.54,23.87,25.84
726,32.43,32.87,0.44,32.87,26.11,27.83,1.71,27.83,24.19,23.79,0.40,0.04,59.44,90.00,33.54,27.19,28.20
727,33.38,35.80,2.42,35.80,25.28,31.85,6.57,31.85,23.60,27.07,3.46,0.03,56.90,90.00,35.95,25.24,31.75
728,30.72,33.63,2.91,33.63,25.12,26.23,1.11,26.23,23.95,24.12,0.17,0.01,52.68,90.00,39.95,25.63,25.73
729,29.95,30.28,0.33,30.28,26.57,27.19,0.62,27.19,24.00,23.97,0.03,0.03,60.95,90.00,32.09,26.87,28.17
730,40.02,39.06,0.95,40.02,29.38,29.82,0.44,29.82,26.81,26.44,0.36,0.09,56.43,90.00,36.39,28.81,28.74
731,33.25,32.36,0.89,33.25,24.08,26.81,2.73,26.81,21.97,23.51,1.54,0.05,61.83,90.00,31.26,25.03,27.19
732,28.90,27.32,1.58,28.90,27.18,25.22,1.97,27.18,25.09,22.99,2.10,0.00,52.52,84.91,35.02,28.89,26.75
733,33.58,31.98,1.60,33.58,27.33,28.13,0.81,28.13,24.59,24.78,0.19,0.03,60.10,90.00,32.91,28.13,28.43
734,33.46,37.07,3.62,37.07,26.36,28.89,2.53,28.89,23.91,26.44,2.53,0.04,61.20,90.00,31.86,27.19,29.75
735,37.56,32.65,4.91,37.56,29.76,27.77,1.99,29.76,27.67,25.76,1.91,0.05,57.11,90.00,35.74,29.65,28.41
736,35.60,34.64,0.96,35.60,28.45,28.39,0.07,28.45,25.54,24.70,0.84,0.07,64.14,90.00,29.07,29.82,29.35
737,26.72,26.85,0.13,26.85,21.57,22.73,1.16,22.73,19.97,21.15,1.18,0.02,52.86,90.00,39.78,22.37,24.06
738,32.05,32.10,0.05,32.10,27.62,29.44,1.82,29.44,24.81,25.96,1.15,0.02,59.13,90.00,33.82,28.82,30.22
739,34.75,35.00,0.25,35.00,28.45,27.23,1.22,28.45,24.88,24.76,0.12,0.03,56.91,90.00,35.93,27.96,27.36
740,32.09,33.76,1.68,33.76,25.24,27.83,2.59,27.83,22.55,24.29,1.75,0.04,61.26,90.00,31.80,26.15,28.15
741,37.36,38.38,1.02,38.38,26.87,28.68,1.81,28.68,24.91,26.47,1.56,0.04,57.98,90.00,34.91,27.25,28.85
742,32.00,31.99,0.00,32.00,27.45,27.14,0.31,27.45,24.42,23.68,0.74,0.04,61.99,90.00,31.10,28.39,27.78
743,33.35,35.02,1.66,35.02,27.28,25.08,2.20,27.28,24.09,23.33,0.76,0.06,61.07,90.00,31.98,28.23,26.21
744,30.54,31.77,1.23,31.77,24.61,26.84,2.24,26.84,22.72,23.70,0.98,0.03,58.15,90.00,34.75,25.93,27.75
745,31.02,31.91,0.90,31.91,26.20,26.89,0.69,26.89,23.35,23.79,0.44,0.04,60.84,90.00,32.21,27.49,28.08
746,33.94,34.14,0.19,34.14,27.40,26.74,0.66,27.40,25.36,24.61,0.75,0.05,57.73,90.00,35.16,28.40,27.45
747,30.53,31.40,0.87,31.40,24.81,25.62,0.80,25.62,22.31,22.62,0.31,0.03,63.01,90.00,30.14,26.21,27.49
748,32.41,28.71,3.70,32.41,25.30,23.35,1.95,25.30,23.59,21.49,2.10,0.02,55.74,90.00,37.05,25.39,23.54
749,29.73,31.97,2.24,31.97,25.24,26.01,0.77,26.01,22.50,23.49,0.99,0.02,55.78,90.00,37.01,25.59,26.22
750,27.63,34.46,6.83,34.46,23.80,27.62,3.81,27.62,21.53,24.67,3.15,0.04,62.43,90.00,30.69,24.94,28.01
751,35.86,35.07,0.79,35.86,28.67,29.16,0.50,29.16,25.29,25.43,0.14,0.03,61.79,90.00,31.30,29.44,29.86
752,27.12,28.78,1.66,28.78,24.02,23.97,0.05,24.02,22.33,22.71,0.38,0.02,53.33,90.00,39.33,24.19,24.79
753,32.50,37.39,4.89,37.39,29.11,28.90,0.21,29.11,25.29,26.55,1.26,0.04,60.48,90.00,32.54,29.52,29.29
754,30.00,29.34,0.66,30.00,25.44,26.33,0.89,26.33,23.12,23.83,0.71,0.04,60.65,90.00,32.38,25.97,27.77
755,36.70,35.50,1.20,36.70,27.03,27.79,0.76,27.79,26.02,25.84,0.18,0.05,58.53,90.00,34.39,27.50,27.99
756,31.44,32.44,1.00,32.44,26.78,25.14,1.64,26.78,23.75,23.42,0.33,0.04,59.04,90.00,33.91,27.82,25.49
757,32.71,32.55,0.16,32.71,28.67,27.68,1.00,28.67,24.79,24.37,0.42,0.05,61.93,90.00,31.16,29.27,28.75
758,40.95,36.18,4.77,40.95,29.40,28.24,1.16,29.40,25.61,23.96,1.65,0.02,53.49,90.00,39.19,27.72,26.73
759,31.32,32.51,1.19,32.51,25.92,25.80,0.12,25.92,23.82,23.25,0.58,0.09,62.15,90.00,30.96,26.20,26.33
760,33.87,34.49,0.61,34.49,26.59,26.82,0.24,26.82,23.97,24.68,0.71,0.06,58.31,90.00,34.61,27.06,26.91
761,35.46,34.23,1.23,35.46,25.98,25.81,0.18,25.98,23.12,22.92,0.20,0.07,57.87,90.00,35.02,26.08,25.28
762,33.05,26.47,6.58,33.05,28.48,22.37,6.11,28.48,25.72,20.45,5.27,0.03,54.90,90.00,37.84,28.09,22.80
763,36.33,37.39,1.06,37.39,25.44,28.08,2.64,28.08,23.69,24.67,0.98,0.07,61.31,90.00,31.75,25.83,28.85
764,34.36,33.65,0.71,34.36,25.64,26.33,0.70,26.33,23.99,24.37,0.38,0.06,55.50,90.00,37.27,25.65,26.65
765,29.63,29.67,0.04,29.67,26.55,25.33,1.22,26.55,24.04,23.09,0.94,0.03,58.07,90.00,34.83,27.21,26.03
766,32.75,31.83,0.91,32.75,25.23,26.17,0.93,26.17,23.71,23.39,0.32,0.04,56.29,90.00,36.52,26.47,26.91
767,34.40,32.76,1.64,34.40,24.26,26.29,2.03,26.29,22.87,24.64,1.77,0.05,58.48,90.00,34.45,25.34,27.42
768,30.69,29.77,0.92,30.69,26.50,25.65,0.85,26.50,22.94,22.72,0.22,0.02,60.64,90.00,32.40,27.23,26.93
769,31.53,34.89,3.36,34.89,25.09,24.89,0.20,25.09,23.26,24.30,1.04,0.06,55.86,90.00,36.93,25.56,25.95
770,32.83,34.45,1.62,34.45,26.67,27.41,0.74,27.41,23.35,24.21,0.86,0.04,64.23,90.00,28.98,27.38,28.76
771,37.16,34.82,2.34,37.16,27.00,27.11,0.12,27.11,25.11,24.57,0.54,0.05,58.10,90.00,34.80,26.47,27.18
772,37.67,34.76,2.90,37.67,23.38,24.79,1.41,24.79,23.16,23.27,0.12,0.05,52.77,90.00,39.87,23.96,24.29
773,31.31,32.20,0.89,32.20,25.37,25.85,0.48,25.85,23.05,23.21,0.16,0.04,55.63,90.00,37.16,26.01,26.00
774,32.06,34.06,2.00,34.06,27.13,27.64,0.51,27.64,24.30,24.12,0.18,0.05,62.23,90.00,30.88,27.47,27.89
775,34.95,33.79,1.16,34.95,27.29,22.38,4.90,27.29,24.25,21.42,2.83,0.06,51.58,90.00,41.00,27.05,21.84
776,37.93,33.89,4.04,37.93,26.93,26.19,0.74,26.93,26.48,25.09,1.39,0.07,53.07,90.00,39.59,27.40,26.49
777,31.90,36.93,5.03,36.93,24.15,27.39,3.25,27.39,22.62,25.77,3.15,0.05,53.11,90.00,39.55,23.89,27.63
778,39.78,38.84,0.94,39.78,26.82,26.39,0.42,26.82,24.67,23.60,1.07,0.05,54.29,90.00,38.42,26.30,24.86
779,37.56,36.09,1.47,37.56,26.05,26.56,0.51,26.56,23.53,24.04,0.50,0.04,53.88,90.00,38.81,25.67,26.46
780,29.79,30.73,0.94,30.73,27.26,26.19,1.07,27.26,24.36,23.81,0.54,0.02,60.49,90.00,32.54,28.14,27.42
781,35.16,38.73,3.56,38.73,27.77,26.36,1.41,27.77,25.48,25.13,0.36,0.07,52.67,90.00,39.96,27.14,25.50
782,37.81,32.89,4.92,37.81,27.37,27.95,0.58,27.95,25.88,25.58,0.29,0.04,58.34,90.00,34.57,27.61,28.04
783,31.72,34.09,2.38,34.09,25.60,26.16,0.56,26.16,22.56,23.37,0.81,0.04,58.06,90.00,34.84,26.20,26.09
784,33.67,36.42,2.76,36.42,26.66,25.21,1.45,26.66,24.09,24.03,0.06,0.05,54.42,90.00,38.30,26.71,25.19
785,40.26,35.00,5.26,40.26,28.71,27.86,0.85,28.71,26.94,25.63,1.31,0.04,57.67,90.00,35.21,27.79,28.40
786,33.76,31.60,2.16,33.76,27.00,21.20,5.80,27.00,24.11,20.31,3.80,0.05,56.39,90.00,36.43,27.39,20.98
787,31.99,33.12,1.14,33.12,27.83,27.14,0.68,27.83,24.75,24.87,0.13,0.04,61.05,90.00,32.00,28.43,27.31
788,34.71,34.76,0.04,34.76,26.63,26.05,0.58,26.63,23.61,23.99,0.38,0.05,55.31,90.00,37.45,26.07,26.08
789,35.88,31.84,4.04,35.88,29.38,28.00,1.38,29.38,25.69,24.64,1.05,0.03,61.13,90.00,31.93,29.71,28.06
790,38.23,38.91,0.68,38.91,28.34,27.86,0.48,28.34,26.63,26.00,0.63,0.05,60.22,90.00,32.79,29.38,27.72
791,27.65,30.88,3.23,30.88,20.24,25.90,5.66,25.90,19.53,23.88,4.35,0.02,50.71,90.00,41.82,20.31,26.46
792,34.42,33.17,1.25,34.42,25.52,26.57,1.05,26.57,23.13,23.65,0.52,0.04,56.87,90.00,35.97,25.83,27.12
793,37.76,35.49,2.27,37.76,27.85,27.94,0.09,27.94,25.85,25.58,0.27,0.06,54.25,90.00,38.47,26.72,27.45
794,31.58,32.65,1.07,32.65,23.02,26.00,2.98,26.00,21.59,23.50,1.91,0.03,52.63,90.00,40.01,23.61,25.53
795,31.73,35.90,4.17,35.90,25.40,27.30,1.90,27.30,23.42,24.64,1.23,0.04,54.55,90.00,38.17,26.35,27.90
796,28.50,29.02,0.52,29.02,25.43,24.23,1.19,25.43,22.72,22.04,0.68,0.02,61.36,90.00,31.71,25.69,24.79
797,33.58,32.84,0.74,33.58,27.29,26.22,1.07,27.29,23.51,24.11,0.60,0.04,60.37,90.00,32.64,27.51,27.48
798,32.04,34.73,2.69,34.73,23.73,23.35,0.38,23.73,21.44,22.69,1.25,0.05,53.43,90.00,39.25,23.53,23.76
799,32.92,36.71,3.79,36.71,23.91,27.65,3.74,27.65,22.18,25.50,3.33,0.07,61.56,90.00,31.51,25.10,28.26
800,31.29,36.22,4.93,36.22,25.36,27.59,2.23,27.59,23.08,24.90,1.81,0.03,54.73,90.00,38.01,26.23,27.50
801,33.36,32.47,0.89,33.36,26.74,28.44,1.70,28.44,24.00,24.92,0.92,0.04,57.98,90.00,34.92,27.06,29.88
802,33.06,33.05,0.01,33.06,27.58,27.75,0.17,27.75,24.67,24.30,0.36,0.02,53.96,90.00,38.74,27.22,25.52
803,31.83,30.35,1.48,31.83,25.33,25.85,0.53,25.85,22.89,22.45,0.43,0.06,58.28,90.00,34.64,26.76,26.92
804,29.78,35.34,5.56,35.34,22.33,28.12,5.79,28.12,21.18,24.21,3.03,0.04,57.77,90.00,35.12,23.09,27.29
805,35.39,33.84,1.55,35.39,27.59,27.02,0.57,27.59,24.95,24.94,0.01,0.08,58.70,90.00,34.24,27.80,27.50
806,32.82,34.39,1.57,34.39,25.34,27.79,2.45,27.79,23.18,24.30,1.13,0.03,54.88,90.00,37.86,25.56,26.72
807,36.90,34.40,2.50,36.90,27.42,27.95,0.53,27.95,25.35,25.38,0.03,0.05,54.81,90.00,37.93,27.49,28.07
808,32.55,31.97,0.58,32.55,27.98,27.08,0.90,27.98,24.56,24.02,0.53,0.03,59.56,90.00,33.42,28.39,27.71
809,35.27,40.18,4.91,40.18,27.66,27.99,0.33,27.99,24.38,25.08,0.70,0.08,62.42,90.00,30.70,27.66,27.89
810,30.20,29.67,0.53,30.20,27.22,24.26,2.96,27.22,24.79,22.65,2.14,0.02,54.73,90.00,38.00,28.49,24.58
811,33.89,38.37,4.48,38.37,25.66,26.66,1.00,26.66,23.29,25.31,2.03,0.06,52.22,90.00,40.39,26.00,26.68
812,34.44,37.42,2.98,37.42,27.79,28.77,0.99,28.77,25.22,26.36,1.14,0.04,58.05,90.00,34.86,28.27,29.30
813,33.55,31.09,2.46,33.55,29.58,28.50,1.08,29.58,27.06,26.17,0.90,0.01,59.58,90.00,33.40,30.06,29.14
814,42.48,39.69,2.78,42.48,20.83,28.79,7.97,28.79,22.23,26.47,4.24,0.10,51.43,90.00,41.15,21.00,28.36
815,33.07,31.88,1.19,33.07,26.64,26.94,0.29,26.94,24.89,25.19,0.30,0.04,57.28,90.00,35.58,27.03,27.50
816,35.36,36.62,1.26,36.62,27.18,26.65,0.53,27.18,25.07,25.17,0.10,0.03,53.14,90.00,39.51,27.41,27.10
817,35.44,32.96,2.48,35.44,26.59,24.39,2.20,26.59,24.34,23.30,1.05,0.04,57.67,90.00,35.21,26.85,24.56
818,31.68,34.10,2.41,34.10,23.61,25.45,1.84,25.45,21.75,23.03,1.29,0.06,58.94,90.00,34.00,24.51,26.04
819,32.17,34.24,2.07,34.24,24.44,26.77,2.33,26.77,23.06,25.03,1.96,0.04,52.98,90.00,39.67,25.17,27.67
820,31.54,30.97,0.57,31.54,27.49,24.48,3.02,27.49,24.44,23.15,1.30,0.03,57.94,90.00,34.96,28.86,26.19
821,34.18,36.85,2.67,36.85,25.65,26.41,0.76,26.41,23.27,24.60,1.33,0.05,59.19,90.00,33.77,26.33,27.38
822,34.69,34.60,0.09,34.69,27.36,26.06,1.31,27.36,24.44,24.10,0.35,0.05,57.89,90.00,35.01,27.19,25.90
823,39.16,40.61,1.46,40.61,29.48,28.56,0.92,29.48,26.61,26.49,0.12,0.08,55.10,90.00,37.66,29.02,26.73
824,27.31,33.36,6.06,33.36,18.31,26.57,8.26,26.57,18.32,24.72,6.40,0.03,52.13,90.00,40.47,19.00,27.80
825,32.55,36.10,3.56,36.10,26.38,27.81,1.43,27.81,24.24,25.31,1.07,0.04,62.19,90.00,30.92,27.76,28.40
826,38.78,32.39,6.38,38.78,27.54,26.10,1.44,27.54,25.46,24.01,1.45,0.07,62.72,90.00,30.42,28.51,27.12
827,36.17,37.22,1.05,37.22,29.73,27.29,2.43,29.73,26.63,24.75,1.88,0.03,51.65,90.00,40.93,30.02,26.80
828,32.04,35.68,3.64,35.68,27.26,27.40,0.14,27.40,24.24,25.09,0.84,0.03,57.02,90.00,35.83,27.20,27.29
829,32.00,31.72,0.28,32.00,26.05,27.16,1.11,27.16,24.39,24.42,0.03,0.04,56.66,90.00,36.17,27.05,28.34
830,31.84,30.69,1.15,31.84,26.53,24.34,2.19,26.53,24.16,23.28,0.88,0.03,59.29,90.00,33.67,27.28,25.14
831,30.60,32.97,2.37,32.97,26.74,28.60,1.86,28.60,23.59,25.51,1.92,0.02,59.47,90.00,33.50,28.39,29.82
832,32.11,31.33,0.78,32.11,27.10,25.60,1.50,27.10,24.55,24.11,0.45,0.03,59.36,90.00,33.61,27.60,27.20
833,32.33,32.95,0.62,32.95,25.79,27.09,1.30,27.09,23.19,24.12,0.93,0.05,60.32,90.00,32.70,26.41,28.47
834,31.45,30.43,1.02,31.45,24.99,26.56,1.56,26.56,22.68,22.94,0.26,0.05,63.00,90.00,30.15,26.08,27.84
835,28.76,33.81,5.05,33.81,26.09,27.56,1.47,27.56,22.00,24.81,2.81,0.04,60.81,90.00,32.23,25.74,27.56
836,29.70,33.28,3.59,33.28,24.72,23.72,1.00,24.72,22.42,22.19,0.23,0.06,54.86,90.00,37.88,25.45,24.31
837,30.01,34.37,4.36,34.37,26.89,27.55,0.66,27.55,24.04,24.85,0.81,0.04,57.70,90.00,35.19,27.03,26.98
838,36.84,35.29,1.55,36.84,27.75,27.09,0.66,27.75,24.93,24.12,0.81,0.05,58.11,90.00,34.80,28.68,27.33
839,34.10,34.39,0.29,34.39,26.20,27.98,1.78,27.98,24.05,24.98,0.93,0.05,60.18,90.00,32.83,26.96,28.63
840,29.35,28.85,0.51,29.35,25.75,25.78,0.04,25.78,22.90,22.88,0.02,0.02,55.98,90.00,36.82,26.48,26.14
841,27.93,32.47,4.54,32.47,25.13,27.01,1.88,27.01,21.72,23.71,1.99,0.02,61.09,90.00,31.97,26.10,27.82
842,33.98,32.88,1.10,33.98,25.31,25.68,0.38,25.68,24.17,23.92,0.25,0.05,58.51,90.00,34.42,25.98,26.39
843,30.09,32.46,2.38,32.46,26.10,27.55,1.45,27.55,23.32,24.92,1.59,0.01,61.86,90.00,31.23,26.74,28.79
844,35.21,36.93,1.72,36.93,27.08,27.57,0.49,27.57,24.90,25.48,0.59,0.05,55.22,90.00,37.54,26.97,27.20
845,35.80,32.24,3.56,35.80,25.69,24.73,0.95,25.69,24.27,22.89,1.38,0.05,49.96,90.00,42.54,25.00,24.52
846,35.36,36.03,0.67,36.03,21.28,27.01,5.73,27.01,21.25,24.80,3.56,0.04,52.67,90.00,39.96,21.69,27.36
847,35.08,34.95,0.13,35.08,26.62,27.91,1.29,27.91,25.62,25.21,0.41,0.05,58.45,90.00,34.47,27.71,27.90
848,37.75,36.51,1.24,37.75,28.60,27.35,1.25,28.60,25.84,26.03,0.19,0.07,57.18,90.00,35.68,29.23,27.66
849,31.11,32.28,1.16,32.28,27.57,28.59,1.03,28.59,25.07,24.64,0.43,0.01,59.46,90.00,33.51,28.53,28.65
850,32.76,33.66,0.90,33.66,29.89,30.15,0.26,30.15,25.38,26.02,0.63,0.01,62.08,90.00,31.02,31.07,31.23
851,42.37,39.41,2.96,42.37,30.16,31.29,1.13,31.29,28.28,26.73,1.55,0.10,58.77,90.00,34.17,29.67,30.00
852,34.07,39.00,4.93,39.00,28.06,30.03,1.97,30.03,24.83,26.32,1.49,0.05,55.31,90.00,37.45,26.91,28.24
853,29.65,31.77,2.12,31.77,23.56,24.59,1.04,24.59,21.60,22.68,1.08,0.02,53.57,90.00,39.11,23.83,24.96
854,32.91,34.95,2.04,34.95,25.50,28.52,3.02,28.52,23.20,26.21,3.00,0.05,56.19,90.00,36.62,25.91,29.21
855,33.75,33.70,0.05,33.75,27.70,25.74,1.96,27.70,25.76,25.14,0.62,0.04,55.07,90.00,37.69,28.29,26.42
856,32.39,31.32,1.07,32.39,25.46,17.17,8.29,25.46,23.45,18.05,5.40,0.06,54.48,90.00,38.25,25.67,17.81
857,30.20,30.26,0.05,30.26,27.04,26.62,0.42,27.04,24.08,24.04,0.04,0.02,57.25,90.00,35.61,26.70,27.33
858,41.03,39.18,1.85,41.03,29.22,28.10,1.11,29.22,26.82,25.67,1.14,0.08,59.57,90.00,33.41,29.42,28.44
859,32.16,32.22,0.06,32.22,27.02,26.13,0.89,27.02,24.93,24.20,0.73,0.03,58.18,90.00,34.73,27.71,27.20
860,29.44,34.82,5.38,34.82,26.68,28.21,1.53,28.21,24.13,25.81,1.69,0.04,58.12,90.00,34.79,26.84,28.77
861,35.50,34.75,0.75,35.50,27.71,28.40,0.69,28.40,25.97,26.56,0.59,0.05,56.83,90.00,36.01,27.93,28.59
862,33.01,31.58,1.42,33.01,26.73,26.63,0.10,26.73,24.34,23.99,0.35,0.06,61.33,90.00,31.74,27.56,27.51
863,36.31,42.52,6.21,42.52,27.72,28.06,0.33,28.06,25.25,25.92,0.67,0.07,59.75,90.00,33.24,28.34,27.71
864,35.67,39.77,4.10,39.77,28.43,28.22,0.21,28.43,25.59,26.28,0.69,0.09,59.20,90.00,33.76,29.33,28.71
865,30.92,28.75,2.16,30.92,26.42,21.52,4.90,26.42,23.53,19.90,3.63,0.02,54.57,90.00,38.16,27.00,21.99
866,31.44,32.37,0.94,32.37,26.22,29.34,3.12,29.34,24.67,26.32,1.66,0.02,58.54,90.00,34.38,26.41,29.96
867,33.25,34.39,1.14,34.39,25.54,28.22,2.68,28.22,24.13,25.61,1.48,0.04,57.56,90.00,35.32,27.04,29.25
868,32.50,31.94,0.56,32.50,28.08,26.94,1.15,28.08,25.97,24.97,1.01,0.05,58.75,90.00,34.18,29.26,28.19
869,33.84,30.95,2.89,33.84,27.58,26.04,1.54,27.58,26.05,24.60,1.45,0.03,59.70,90.00,33.28,28.52,27.31
870,37.92,36.06,1.86,37.92,28.24,28.58,0.34,28.58,26.15,25.89,0.26,0.03,57.21,90.00,35.65,28.19,28.69
871,34.46,32.90,1.56,34.46,24.60,27.39,2.78,27.39,22.83,24.54,1.70,0.07,60.39,90.00,32.63,25.98,28.15
872,35.61,29.26,6.36,35.61,27.66,21.00,6.66,27.66,25.43,19.88,5.55,0.02,47.04,90.00,45.31,27.11,21.36
873,34.41,33.36,1.06,34.41,27.31,26.31,1.00,27.31,24.83,23.84,0.99,0.04,62.24,90.00,30.87,27.57,27.10
874,32.05,31.10,0.96,32.05,28.32,27.58,0.74,28.32,24.83,24.06,0.77,0.03,55.06,90.00,37.69,28.50,27.84
875,30.40,26.42,3.98,30.40,26.98,24.92,2.05,26.98,23.92,22.00,1.92,0.03,62.13,90.00,30.98,27.75,25.66
876,31.84,31.82,0.02,31.84,24.45,23.61,0.84,24.45,21.93,21.48,0.45,0.06,57.53,90.00,35.35,24.67,23.92
877,35.01,30.23,4.78,35.01,28.14,21.59,6.55,28.14,24.38,20.63,3.75,0.07,62.28,90.00,30.83,29.08,21.96
878,45.29,42.82,2.46,45.29,28.55,29.59,1.04,29.59,27.39,27.51,0.13,0.08,59.35,90.00,33.62,28.59,29.52
879,34.49,38.58,4.09,38.58,30.00,30.53,0.53,30.53,26.79,27.92,1.13,0.05,64.36,90.00,28.86,29.88,31.01
880,31.03,33.20,2.17,33.20,24.88,24.87,0.01,24.88,23.24,23.91,0.67,0.05,53.25,90.00,39.41,25.61,25.71
881,33.91,34.26,0.34,34.26,26.53,28.62,2.09,28.62,24.66,25.70,1.04,0.05,63.24,90.00,29.93,27.58,29.60
882,33.87,32.24,1.63,33.87,27.78,26.31,1.46,27.78,24.64,23.28,1.36,0.08,62.28,90.00,30.84,28.19,27.51
883,28.36,30.22,1.86,30.22,22.03,26.04,4.01,26.04,20.09,22.86,2.77,0.03,57.70,90.00,35.19,22.61,26.75
884,32.84,35.81,2.97,35.81,26.00,27.19,1.18,27.19,24.00,25.12,1.12,0.05,55.32,90.00,37.45,26.23,26.76
885,34.72,37.01,2.29,37.01,26.31,25.88,0.43,26.31,24.15,24.62,0.48,0.09,61.41,90.00,31.66,27.14,26.04
886,34.18,36.12,1.94,36.12,30.20,26.40,3.80,30.20,26.87,24.61,2.26,0.06,56.31,88.80,35.30,30.24,26.22
887,36.68,34.66,2.02,36.68,27.88,26.26,1.62,27.88,25.74,24.86,0.88,0.06,55.17,90.00,37.59,27.91,26.54
888,32.21,29.44,2.78,32.21,24.87,24.89,0.02,24.89,23.43,22.99,0.44,0.05,58.23,90.00,34.69,25.55,26.02
889,31.66,34.66,3.00,34.66,27.36,27.28,0.09,27.36,24.31,24.80,0.49,0.04,56.27,90.00,36.55,26.69,26.50
890,34.45,35.82,1.38,35.82,22.11,24.14,2.03,24.14,21.88,22.83,0.94,0.09,49.05,90.00,43.41,23.05,23.43
891,32.91,30.60,2.32,32.91,27.89,26.96,0.94,27.89,25.25,24.31,0.95,0.03,61.60,90.00,31.48,28.58,27.57
892,34.64,32.92,1.72,34.64,26.53,23.73,2.81,26.53,23.72,22.97,0.75,0.05,54.61,90.00,38.12,26.12,24.17
893,30.90,37.77,6.87,37.77,25.01,25.26,0.25,25.26,23.65,24.35,0.70,0.05,53.01,90.00,39.64,25.82,25.04
894,24.96,31.39,6.43,31.39,18.00,23.97,5.98,23.97,17.62,22.73,5.12,0.02,50.51,90.00,42.01,18.77,25.34
895,33.95,29.82,4.13,33.95,23.58,26.07,2.49,26.07,22.57,23.66,1.09,0.05,62.20,90.00,30.91,25.03,27.26
896,36.73,35.30,1.43,36.73,28.18,29.47,1.29,29.47,24.43,24.86,0.43,0.05,57.22,90.00,35.64,26.79,28.31
897,34.37,34.29,0.08,34.37,27.59,28.44,0.86,28.44,24.57,25.07,0.50,0.06,61.19,90.00,31.87,27.91,28.40
898,31.86,30.79,1.07,31.86,28.06,27.10,0.96,28.06,23.57,23.65,0.08,0.03,58.21,90.00,34.70,27.59,27.68
899,33.47,32.42,1.05,33.47,23.86,24.09,0.23,24.09,22.85,22.31,0.54,0.08,56.98,90.00,35.87,24.67,24.45
900,34.09,33.52,0.57,34.09,28.33,24.72,3.61,28.33,25.61,23.69,1.92,0.04,56.27,90.00,36.54,28.62,26.13
