,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,NetLoss0,NetLoss1,$|L_2 - L_1|$,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,a_1,a_2,b_1,b_2
0,40.32,43.47,3.15,43.47,31.32,32.95,1.63,32.95,25.41,28.19,2.78,0.08,56.33,90.00,36.49,0.81,0.85,-19.11,-23.17
1,42.38,34.65,7.73,42.38,29.89,28.35,1.54,29.89,26.74,24.29,2.45,0.05,58.60,90.00,34.33,0.90,0.89,-23.45,-22.30
2,38.07,40.42,2.35,40.42,30.12,30.43,0.32,30.43,25.67,25.81,0.14,0.04,57.29,90.00,35.57,0.84,0.83,-20.56,-20.23
3,33.67,35.31,1.65,35.31,28.76,31.64,2.88,31.64,24.75,25.71,0.97,0.02,58.46,90.00,34.46,0.83,0.85,-20.43,-22.17
4,35.42,38.58,3.16,38.58,27.98,29.50,1.52,29.50,23.68,25.91,2.23,0.05,59.78,90.00,33.21,0.85,0.88,-20.61,-23.70
5,37.88,40.26,2.38,40.26,29.36,32.50,3.14,32.50,24.86,27.65,2.79,0.06,60.84,90.00,32.20,0.82,0.88,-19.63,-26.15
6,38.96,40.18,1.22,40.18,28.09,29.70,1.62,29.70,25.50,26.59,1.09,0.05,61.96,90.00,31.14,0.82,0.84,-20.02,-21.26
7,35.08,39.89,4.81,39.89,29.13,32.11,2.99,32.11,25.20,27.87,2.67,0.05,57.53,90.00,35.35,0.86,0.88,-21.96,-24.08
8,35.71,36.62,0.91,36.62,29.09,28.11,0.98,29.09,24.25,24.62,0.37,0.03,58.48,90.00,34.45,0.84,0.85,-19.44,-20.85
9,33.71,32.94,0.78,33.71,29.28,28.15,1.13,29.28,24.41,23.16,1.25,0.01,62.21,90.00,30.90,0.86,0.82,-22.71,-19.36
10,35.49,35.64,0.14,35.64,29.52,28.39,1.13,29.52,25.28,25.35,0.07,0.04,58.06,90.00,34.84,0.82,0.84,-19.72,-20.85
11,43.31,41.50,1.81,43.31,31.17,32.19,1.01,32.19,26.00,27.11,1.11,0.08,57.49,90.00,35.39,0.84,0.85,-19.97,-23.35
12,38.87,37.83,1.04,38.87,30.80,30.80,0.00,30.80,25.32,26.26,0.94,0.06,58.21,90.00,34.70,0.84,0.85,-19.86,-22.30
13,36.72,37.87,1.15,37.87,28.01,30.57,2.56,30.57,24.26,25.66,1.40,0.06,58.79,90.00,34.15,0.86,0.86,-20.74,-21.45
14,38.03,37.51,0.52,38.03,30.15,31.28,1.13,31.28,26.15,26.77,0.63,0.04,59.48,90.00,33.49,0.82,0.83,-20.42,-21.63
15,37.84,35.32,2.52,37.84,26.87,29.22,2.35,29.22,24.04,25.35,1.31,0.04,57.70,90.00,35.18,0.84,0.86,-19.16,-21.77
16,39.63,40.68,1.05,40.68,26.81,32.92,6.11,32.92,24.32,28.75,4.43,0.05,54.94,90.00,37.81,0.76,0.87,-14.36,-25.34
17,31.44,34.33,2.88,34.33,27.67,28.34,0.68,28.34,22.98,24.12,1.14,0.06,67.35,90.00,26.02,0.85,0.88,-21.07,-23.74
18,40.86,41.90,1.04,41.90,31.68,33.42,1.73,33.42,26.91,27.00,0.09,0.08,57.40,90.00,35.47,0.85,0.81,-22.70,-20.57
19,41.51,40.72,0.79,41.51,28.78,30.12,1.34,30.12,25.75,25.38,0.38,0.05,52.97,90.00,39.68,0.87,0.87,-20.71,-20.61
20,45.56,42.29,3.27,45.56,32.72,31.76,0.96,32.72,28.82,28.16,0.66,0.12,62.20,90.00,30.91,0.86,0.88,-24.94,-25.43
21,38.13,39.06,0.93,39.06,31.74,33.93,2.19,33.93,26.64,27.36,0.72,0.06,68.36,90.00,25.06,0.87,0.85,-26.23,-25.60
22,35.27,38.26,2.98,38.26,30.03,30.39,0.36,30.39,25.31,25.76,0.46,0.05,64.06,90.00,29.14,0.86,0.87,-23.22,-23.77
23,37.96,37.80,0.16,37.96,30.25,31.46,1.21,31.46,26.18,27.31,1.13,0.02,61.70,90.00,31.39,0.83,0.86,-21.77,-24.92
24,38.08,39.01,0.93,39.01,29.35,31.07,1.72,31.07,23.93,24.33,0.40,0.06,59.89,90.00,33.10,0.80,0.75,-18.64,-16.41
25,40.93,39.72,1.21,40.93,31.21,31.61,0.40,31.61,26.64,25.70,0.94,0.05,54.06,90.00,38.65,0.85,0.86,-21.78,-21.92
26,41.75,41.65,0.10,41.75,34.78,32.65,2.13,34.78,29.83,27.84,1.99,0.04,52.87,90.00,39.77,0.83,0.84,-23.24,-21.62
27,37.92,36.49,1.44,37.92,30.21,29.05,1.16,30.21,25.85,25.08,0.77,0.05,62.73,90.00,30.41,0.79,0.82,-20.30,-21.06
28,37.55,35.61,1.95,37.55,29.87,27.42,2.45,29.87,25.15,24.25,0.90,0.07,62.36,90.00,30.76,0.86,0.86,-21.59,-21.42
29,37.59,35.05,2.54,37.59,29.55,29.90,0.36,29.90,26.02,24.97,1.05,0.04,58.77,90.00,34.17,0.86,0.83,-22.87,-19.65
30,39.06,38.03,1.03,39.06,31.41,30.01,1.40,31.41,27.24,25.59,1.65,0.03,62.05,90.00,31.05,0.85,0.85,-23.30,-22.29
31,34.24,37.59,3.35,37.59,28.57,30.77,2.20,30.77,25.97,27.27,1.29,0.03,61.70,90.00,31.38,0.84,0.85,-21.66,-23.17
32,36.38,34.07,2.32,36.38,29.23,29.63,0.41,29.63,23.26,24.63,1.37,0.05,56.83,90.00,36.01,0.85,0.85,-18.98,-21.08
33,38.12,36.38,1.74,38.12,30.31,29.15,1.16,30.31,26.32,24.48,1.84,0.05,61.01,90.00,32.04,0.88,0.82,-24.18,-19.44
34,37.01,34.66,2.35,37.01,28.16,27.48,0.69,28.16,24.15,23.63,0.52,0.06,59.58,90.00,33.40,0.83,0.87,-19.48,-21.34
35,39.05,41.99,2.94,41.99,32.99,35.44,2.45,35.44,28.12,29.98,1.87,0.05,63.10,90.00,30.05,0.84,0.87,-23.81,-27.54
36,37.98,37.16,0.82,37.98,30.35,29.95,0.40,30.35,25.21,25.65,0.43,0.09,67.35,90.00,26.02,0.83,0.85,-22.23,-23.49
37,35.39,38.51,3.12,38.51,30.14,30.02,0.12,30.14,24.98,25.88,0.90,0.05,59.59,87.32,30.71,0.84,0.84,-21.37,-22.52
38,47.37,41.66,5.71,47.37,32.53,28.97,3.56,32.53,29.26,26.30,2.96,0.10,52.95,90.00,39.70,0.87,0.84,-23.46,-19.48
39,42.77,34.84,7.93,42.77,32.82,28.34,4.49,32.82,28.80,24.70,4.10,0.05,64.58,90.00,28.64,0.82,0.78,-24.24,-19.08
40,37.32,38.48,1.17,38.48,33.58,31.69,1.88,33.58,28.08,26.56,1.52,0.05,62.79,90.00,30.35,0.87,0.86,-25.70,-24.03
41,35.56,37.06,1.51,37.06,26.29,31.26,4.97,31.26,23.53,26.22,2.68,0.05,60.53,90.00,32.50,0.82,0.88,-18.44,-24.96
42,31.58,30.76,0.82,31.58,28.53,25.61,2.93,28.53,23.24,21.22,2.03,0.03,55.26,83.87,31.37,0.87,0.85,-22.28,-18.80
43,37.91,33.48,4.43,37.91,29.60,28.79,0.81,29.60,25.80,24.13,1.68,0.07,63.25,90.00,29.91,0.83,0.86,-20.97,-22.69
44,39.27,38.86,0.41,39.27,33.03,31.34,1.69,33.03,27.96,27.73,0.23,0.04,55.74,90.00,37.05,0.88,0.88,-24.43,-23.45
45,36.30,36.50,0.20,36.50,29.53,30.79,1.26,30.79,24.69,25.49,0.81,0.07,63.79,90.00,29.40,0.84,0.83,-22.03,-22.09
46,37.55,38.52,0.97,38.52,30.46,30.62,0.16,30.62,25.69,25.49,0.20,0.07,57.06,90.00,35.79,0.89,0.83,-23.04,-19.36
47,41.30,39.81,1.49,41.30,30.76,30.26,0.49,30.76,25.73,24.13,1.60,0.07,61.71,90.00,31.37,0.87,0.81,-23.66,-19.34
48,40.10,38.75,1.34,40.10,33.32,33.78,0.46,33.78,26.52,26.74,0.23,0.05,63.92,90.00,29.27,0.84,0.82,-23.30,-23.67
49,36.79,38.05,1.27,38.05,29.91,31.43,1.52,31.43,25.76,27.34,1.58,0.03,54.59,85.78,33.92,0.82,0.86,-19.78,-23.18
50,39.15,36.38,2.77,39.15,28.92,29.81,0.90,29.81,25.83,25.31,0.52,0.08,61.35,90.00,31.71,0.87,0.86,-22.61,-21.82
51,44.06,38.31,5.75,44.06,31.68,32.58,0.90,32.58,28.10,26.84,1.25,0.05,61.32,90.00,31.74,0.85,0.85,-23.41,-23.47
52,32.96,33.31,0.34,33.31,26.54,27.00,0.45,27.00,23.36,23.18,0.18,0.03,62.23,90.00,30.88,0.85,0.84,-20.79,-19.86
53,33.42,33.48,0.06,33.48,27.77,26.33,1.44,27.77,23.84,23.86,0.03,0.03,56.77,90.00,36.07,0.84,0.85,-19.98,-19.30
54,35.22,34.95,0.28,35.22,28.94,30.02,1.07,30.02,25.38,25.38,0.00,0.04,63.29,90.00,29.88,0.85,0.87,-22.50,-23.27
55,43.44,43.73,0.29,43.73,33.63,32.55,1.08,33.63,29.28,27.49,1.79,0.13,59.97,90.00,33.03,0.85,0.81,-24.29,-20.63
56,37.33,35.36,1.96,37.33,32.50,30.56,1.94,32.50,25.87,25.24,0.63,0.03,65.18,90.00,28.08,0.85,0.84,-23.49,-22.47
57,34.42,32.91,1.51,34.42,28.78,28.14,0.63,28.78,23.80,23.72,0.09,0.02,55.77,89.84,36.85,0.87,0.85,-21.24,-19.43
58,40.12,35.79,4.33,40.12,29.66,28.33,1.33,29.66,26.57,24.84,1.73,0.04,63.02,90.00,30.13,0.86,0.86,-23.17,-23.18
59,46.11,39.83,6.28,46.11,30.52,31.41,0.89,31.41,28.69,26.79,1.90,0.08,57.72,90.00,35.17,0.89,0.87,-24.22,-22.94
60,40.60,37.56,3.04,40.60,33.85,31.79,2.05,33.85,28.12,27.20,0.93,0.04,61.11,90.00,31.94,0.86,0.85,-24.34,-23.72
61,40.85,36.59,4.26,40.85,33.97,31.70,2.27,33.97,26.76,26.32,0.44,0.04,63.29,90.00,29.88,0.81,0.83,-22.03,-22.36
62,37.53,38.76,1.23,38.76,31.54,32.39,0.85,32.39,26.63,27.23,0.60,0.03,62.60,90.00,30.53,0.81,0.82,-22.17,-22.65
63,38.29,36.67,1.61,38.29,28.51,29.78,1.27,29.78,24.91,24.78,0.13,0.07,62.58,90.00,30.55,0.87,0.83,-22.66,-21.32
64,33.79,31.64,2.15,33.79,26.52,21.75,4.77,26.52,22.63,19.56,3.08,0.04,52.73,90.00,39.90,0.89,0.86,-19.26,-14.73
65,33.39,36.73,3.34,36.73,25.25,27.10,1.85,27.10,22.21,22.88,0.67,0.05,56.16,90.00,36.64,0.86,0.88,-18.20,-19.85
66,35.73,35.50,0.23,35.73,30.80,28.85,1.95,30.80,26.27,25.66,0.60,0.07,62.95,89.02,29.21,0.87,0.89,-24.28,-23.87
67,39.07,38.80,0.27,39.07,32.22,33.43,1.21,33.43,27.12,28.10,0.98,0.04,60.49,90.00,32.53,0.87,0.88,-23.64,-24.78
68,37.54,34.26,3.28,37.54,30.16,27.89,2.27,30.16,25.35,23.26,2.10,0.04,53.99,90.00,38.71,0.88,0.83,-22.47,-17.59
69,38.52,40.08,1.56,40.08,31.10,31.48,0.37,31.48,26.49,26.63,0.14,0.08,58.36,90.00,34.55,0.88,0.87,-23.34,-23.06
70,36.46,36.36,0.10,36.46,30.99,30.28,0.71,30.99,25.47,25.12,0.35,0.07,68.99,90.00,24.46,0.82,0.82,-23.47,-22.49
71,34.33,38.24,3.91,38.24,28.78,31.68,2.90,31.68,25.70,26.76,1.06,0.01,61.80,90.00,31.29,0.89,0.86,-23.78,-23.73
72,46.44,45.48,0.96,46.44,29.20,29.76,0.56,29.76,27.03,28.20,1.16,0.09,64.12,90.00,29.09,0.87,0.86,-23.00,-23.63
73,39.61,37.46,2.15,39.61,35.16,32.88,2.28,35.16,27.48,27.13,0.35,0.08,68.83,88.78,23.39,0.81,0.80,-24.88,-24.51
74,35.38,35.66,0.28,35.66,28.10,30.88,2.78,30.88,24.25,25.62,1.37,0.04,60.34,88.60,31.27,0.85,0.88,-20.65,-23.67
75,40.85,46.34,5.49,46.34,29.87,30.26,0.39,30.26,25.99,27.82,1.83,0.08,58.96,90.00,33.99,0.85,0.89,-21.06,-24.15
76,38.63,38.24,0.39,38.63,28.35,29.19,0.84,29.19,24.85,25.36,0.51,0.05,56.34,90.00,36.48,0.85,0.89,-19.25,-22.88
77,38.53,38.98,0.44,38.98,31.73,29.93,1.80,31.73,27.18,26.46,0.71,0.05,59.11,90.00,33.85,0.88,0.86,-24.46,-21.89
78,36.37,33.03,3.34,36.37,32.48,29.24,3.24,32.48,27.67,24.88,2.80,0.01,58.13,86.97,31.75,0.85,0.85,-24.09,-22.28
79,39.50,37.04,2.46,39.50,32.38,29.84,2.54,32.38,27.28,25.05,2.23,0.05,62.20,90.00,30.91,0.84,0.82,-24.11,-20.40
80,34.13,35.27,1.15,35.27,27.90,30.14,2.24,30.14,23.73,24.89,1.16,0.03,66.12,90.00,27.19,0.82,0.84,-20.21,-22.96
81,37.38,33.91,3.47,37.38,31.97,31.64,0.33,31.97,26.64,25.83,0.81,0.01,62.08,89.72,30.74,0.82,0.86,-22.00,-23.90
82,42.12,36.75,5.37,42.12,32.39,30.59,1.80,32.39,26.41,24.66,1.74,0.09,59.89,90.00,33.11,0.82,0.85,-21.02,-22.09
83,44.54,41.61,2.92,44.54,32.44,31.66,0.78,32.44,28.74,27.72,1.02,0.10,53.98,90.00,38.71,0.85,0.84,-22.84,-21.67
84,35.58,35.58,0.01,35.58,30.64,29.03,1.61,30.64,26.38,25.40,0.98,0.04,60.30,90.00,32.71,0.90,0.84,-25.56,-20.64
85,41.68,41.19,0.49,41.68,33.13,34.60,1.48,34.60,29.07,28.51,0.56,0.06,59.06,90.00,33.89,0.86,0.85,-25.04,-23.37
86,40.97,39.89,1.08,40.97,29.71,29.45,0.26,29.71,26.35,25.75,0.60,0.05,57.83,90.00,35.06,0.83,0.86,-19.98,-21.98
87,38.48,35.07,3.42,38.48,31.75,29.79,1.96,31.75,26.76,24.72,2.03,0.06,62.28,90.00,30.84,0.87,0.85,-25.76,-22.50
88,40.80,37.19,3.61,40.80,31.58,27.00,4.58,31.58,26.94,25.32,1.62,0.08,60.26,90.00,32.75,0.84,0.85,-21.87,-21.02
89,39.49,38.33,1.16,39.49,31.38,34.24,2.86,34.24,25.76,27.40,1.64,0.06,52.67,82.02,31.99,0.82,0.83,-21.68,-24.10
90,34.51,37.18,2.67,37.18,28.39,31.74,3.35,31.74,24.41,26.22,1.81,0.03,61.03,90.00,32.02,0.80,0.83,-18.79,-22.83
91,37.59,38.44,0.85,38.44,31.02,30.82,0.21,31.02,27.22,26.63,0.59,0.07,61.99,90.00,31.11,0.85,0.85,-23.03,-22.42
92,38.52,38.89,0.37,38.89,30.98,31.60,0.62,31.60,25.21,26.23,1.03,0.06,61.37,90.00,31.70,0.85,0.87,-21.77,-24.08
93,37.80,37.82,0.02,37.82,30.76,30.82,0.06,30.82,25.97,26.33,0.35,0.03,61.74,90.00,31.35,0.86,0.85,-23.46,-22.91
94,34.44,32.53,1.91,34.44,29.64,29.72,0.08,29.72,25.31,24.92,0.39,0.01,57.59,86.18,31.46,0.88,0.87,-23.30,-23.44
95,40.87,38.81,2.06,40.87,32.49,31.67,0.82,32.49,27.59,26.37,1.22,0.06,61.62,90.00,31.46,0.85,0.82,-23.46,-21.12
96,37.75,37.94,0.19,37.94,30.01,29.40,0.61,30.01,25.25,25.54,0.29,0.05,61.49,90.00,31.59,0.88,0.88,-23.15,-23.45
97,39.86,41.37,1.52,41.37,28.55,28.33,0.22,28.55,24.93,24.49,0.44,0.10,59.88,90.00,33.11,0.83,0.81,-20.00,-18.43
98,37.21,35.77,1.45,37.21,31.52,29.17,2.35,31.52,26.35,25.10,1.25,0.02,60.00,90.00,33.00,0.87,0.85,-23.01,-21.51
99,40.26,38.80,1.46,40.26,34.10,32.46,1.64,34.10,28.04,26.11,1.94,0.05,65.23,90.00,28.03,0.87,0.81,-27.57,-22.34
100,36.50,37.47,0.97,37.47,31.41,31.41,0.00,31.41,26.62,26.20,0.42,0.04,58.04,88.86,33.73,0.90,0.86,-25.99,-22.58
101,41.66,40.37,1.29,41.66,31.90,32.93,1.04,32.93,28.61,27.90,0.71,0.07,58.81,90.00,34.13,0.85,0.84,-24.42,-23.49
102,38.24,36.05,2.20,38.24,31.65,31.51,0.13,31.65,26.33,25.99,0.34,0.01,54.26,86.19,34.64,0.83,0.83,-21.42,-21.30
103,37.58,39.06,1.48,39.06,31.04,30.50,0.54,31.04,27.18,26.39,0.78,0.04,60.89,90.00,32.15,0.89,0.85,-25.26,-21.99
104,35.66,35.06,0.60,35.66,30.44,29.10,1.34,30.44,24.94,24.10,0.84,0.07,62.00,89.68,30.78,0.87,0.81,-23.57,-19.18
105,36.23,35.99,0.24,36.23,30.13,27.82,2.31,30.13,24.89,24.42,0.47,0.04,59.63,90.00,33.35,0.92,0.89,-25.33,-22.44
106,36.76,35.89,0.87,36.76,31.76,28.13,3.62,31.76,26.10,24.21,1.89,0.05,61.13,90.00,31.93,0.85,0.81,-23.71,-19.11
107,39.20,35.61,3.58,39.20,33.02,30.33,2.69,33.02,26.15,24.78,1.36,0.07,60.75,90.00,32.28,0.84,0.82,-22.60,-20.41
108,42.64,34.85,7.79,42.64,30.74,29.39,1.34,30.74,27.44,25.45,2.00,0.07,60.30,90.00,32.71,0.81,0.83,-21.12,-20.13
109,38.44,37.29,1.15,38.44,31.88,30.24,1.63,31.88,27.45,25.32,2.13,0.04,58.00,90.00,34.90,0.88,0.86,-23.94,-21.56
110,37.62,36.90,0.72,37.62,31.58,31.15,0.43,31.58,25.99,25.42,0.57,0.07,66.99,90.00,26.36,0.86,0.86,-24.80,-24.65
111,37.72,43.69,5.98,43.69,31.26,35.71,4.45,35.71,26.41,31.10,4.68,0.06,62.60,90.00,30.53,0.82,0.86,-22.52,-28.56
112,38.46,40.01,1.55,40.01,31.73,32.81,1.08,32.81,27.18,27.68,0.51,0.07,63.78,90.00,29.41,0.86,0.86,-24.66,-25.18
113,41.52,41.12,0.40,41.52,30.77,35.37,4.60,35.37,26.61,27.68,1.06,0.16,64.60,89.56,28.19,0.83,0.83,-21.85,-24.10
114,40.24,37.80,2.44,40.24,29.58,31.15,1.58,31.15,27.07,25.70,1.37,0.04,62.08,90.00,31.03,0.87,0.86,-23.73,-22.87
115,37.75,35.20,2.55,37.75,30.20,30.20,0.01,30.20,26.53,26.10,0.43,0.04,58.20,90.00,34.71,0.82,0.84,-20.88,-21.62
116,40.73,44.54,3.80,44.54,31.59,33.37,1.78,33.37,27.56,29.25,1.69,0.07,58.29,90.00,34.63,0.84,0.89,-21.52,-26.66
117,34.77,34.96,0.19,34.96,28.68,27.31,1.37,28.68,24.58,22.97,1.61,0.05,59.16,90.00,33.80,0.86,0.84,-21.95,-18.34
118,37.50,43.52,6.03,43.52,32.17,32.55,0.38,32.55,26.52,27.90,1.38,0.06,57.21,90.00,35.65,0.84,0.79,-22.21,-19.10
119,38.74,35.78,2.96,38.74,29.44,27.14,2.30,29.44,26.22,24.65,1.57,0.05,60.28,90.00,32.73,0.89,0.86,-24.39,-21.01
120,38.76,39.94,1.18,39.94,31.14,31.77,0.64,31.77,27.09,27.50,0.41,0.05,60.65,90.00,32.38,0.87,0.89,-23.24,-24.96
121,42.79,38.42,4.37,42.79,31.81,29.92,1.90,31.81,28.52,26.72,1.80,0.10,63.37,90.00,29.80,0.85,0.83,-25.45,-22.47
122,36.97,37.79,0.83,37.79,29.42,32.49,3.07,32.49,25.95,27.82,1.87,0.02,61.20,90.00,31.86,0.85,0.91,-21.64,-27.37
123,38.06,40.74,2.68,40.74,30.61,33.17,2.56,33.17,25.83,26.88,1.05,0.04,57.78,90.00,35.11,0.83,0.86,-20.78,-23.72
124,33.67,34.01,0.34,34.01,29.89,28.81,1.08,29.89,25.20,24.04,1.16,0.02,60.13,87.45,30.33,0.89,0.88,-24.35,-22.02
125,38.65,38.58,0.08,38.65,29.29,33.32,4.03,33.32,26.06,27.18,1.12,0.07,63.62,90.00,29.56,0.83,0.85,-21.93,-25.38
126,37.19,36.52,0.68,37.19,29.84,29.64,0.20,29.84,26.13,25.98,0.16,0.02,55.83,90.00,36.97,0.85,0.87,-21.09,-22.49
127,34.86,34.33,0.53,34.86,28.45,29.19,0.74,29.19,24.22,24.85,0.63,0.06,66.38,89.70,26.64,0.83,0.85,-21.47,-23.56
128,42.77,42.50,0.27,42.77,33.96,33.15,0.81,33.96,28.63,28.92,0.29,0.04,57.93,90.00,34.96,0.86,0.85,-24.80,-24.49
129,38.98,38.71,0.27,38.98,30.12,32.06,1.94,32.06,27.14,28.18,1.04,0.03,59.73,90.00,33.25,0.80,0.85,-20.50,-24.38
130,37.19,35.40,1.79,37.19,29.13,27.91,1.22,29.13,25.56,23.67,1.89,0.03,59.13,90.00,33.83,0.82,0.78,-20.29,-17.13
131,39.67,38.40,1.27,39.67,32.50,30.10,2.40,32.50,28.14,26.43,1.71,0.09,62.39,90.00,30.73,0.86,0.82,-24.97,-21.34
132,36.28,35.91,0.37,36.28,33.05,30.33,2.72,33.05,25.97,24.84,1.13,0.01,56.99,87.66,33.53,0.90,0.85,-25.10,-20.68
133,40.17,40.77,0.59,40.77,33.53,35.76,2.23,35.76,28.57,27.81,0.76,0.03,58.76,90.00,34.18,0.90,0.85,-26.26,-23.36
134,39.37,37.52,1.85,39.37,29.92,28.23,1.69,29.92,25.54,24.66,0.89,0.07,57.63,90.00,35.25,0.87,0.83,-22.48,-18.66
135,35.02,36.46,1.44,36.46,30.62,30.47,0.14,30.62,26.40,26.73,0.33,0.03,64.53,90.00,28.70,0.85,0.83,-24.56,-22.56
136,36.93,43.75,6.82,43.75,30.83,32.09,1.25,32.09,25.81,27.26,1.44,0.09,59.48,90.00,33.50,0.80,0.81,-19.94,-20.67
137,38.14,41.33,3.19,41.33,32.45,33.58,1.14,33.58,27.81,29.82,2.01,0.03,62.41,90.00,30.71,0.84,0.88,-23.70,-26.86
138,36.63,34.58,2.05,36.63,31.35,30.15,1.20,31.35,26.28,25.64,0.64,0.02,59.87,90.00,33.13,0.84,0.87,-22.68,-23.52
139,37.84,36.51,1.33,37.84,30.42,31.52,1.10,31.52,24.96,25.89,0.94,0.03,62.00,90.00,31.10,0.78,0.83,-18.87,-22.66
140,36.62,39.14,2.52,39.14,29.77,31.69,1.93,31.69,25.12,27.08,1.96,0.05,62.80,90.00,30.34,0.82,0.86,-20.70,-24.82
141,34.52,37.00,2.49,37.00,30.10,28.51,1.59,30.10,25.42,24.91,0.51,0.06,60.90,90.00,32.15,0.87,0.83,-23.56,-20.20
142,37.83,40.32,2.48,40.32,31.58,32.26,0.69,32.26,26.46,27.43,0.97,0.08,62.48,90.00,30.64,0.86,0.88,-24.06,-26.38
143,35.53,37.81,2.28,37.81,31.02,33.47,2.45,33.47,26.23,26.44,0.21,0.06,54.73,78.90,26.91,0.84,0.84,-23.59,-24.62
144,36.94,37.62,0.68,37.62,30.22,30.52,0.30,30.52,25.73,25.16,0.56,0.07,61.09,87.89,29.85,0.81,0.83,-21.15,-21.78
145,35.42,34.69,0.73,35.42,30.47,30.21,0.26,30.47,25.13,25.79,0.66,0.02,59.17,84.54,28.32,0.85,0.83,-22.61,-22.53
146,40.36,40.65,0.29,40.65,30.53,32.43,1.90,32.43,27.71,27.68,0.03,0.07,59.72,90.00,33.27,0.84,0.85,-23.09,-24.10
147,36.39,36.79,0.40,36.79,30.70,31.49,0.78,31.49,24.84,25.30,0.45,0.02,59.38,90.00,33.59,0.86,0.86,-21.67,-22.30
148,37.74,35.22,2.52,37.74,32.31,30.72,1.59,32.31,26.49,25.93,0.56,0.06,62.60,89.54,30.07,0.82,0.84,-21.73,-23.50
149,33.84,38.83,5.00,38.83,29.53,30.44,0.91,30.44,25.79,27.04,1.26,0.05,53.59,83.35,32.43,0.87,0.86,-23.58,-22.72
150,39.81,41.49,1.68,41.49,30.95,33.84,2.89,33.84,25.74,27.00,1.26,0.09,62.00,90.00,31.10,0.83,0.86,-21.96,-24.36
151,41.36,40.69,0.67,41.36,34.58,34.02,0.55,34.58,31.23,30.46,0.77,0.05,62.11,90.00,31.00,0.84,0.81,-26.30,-24.37
152,38.58,40.08,1.50,40.08,29.13,31.47,2.34,31.47,26.22,27.01,0.79,0.05,58.04,90.00,34.86,0.86,0.88,-21.48,-24.15
153,38.02,36.08,1.95,38.02,28.96,28.72,0.24,28.96,24.79,23.92,0.87,0.06,63.61,90.00,29.57,0.86,0.84,-21.82,-21.07
154,38.43,36.30,2.14,38.43,32.13,29.73,2.40,32.13,26.49,25.27,1.21,0.02,55.90,90.00,36.89,0.86,0.85,-22.80,-20.58
155,38.25,36.89,1.35,38.25,31.02,30.46,0.56,31.02,26.70,26.05,0.65,0.05,58.04,90.00,34.86,0.89,0.86,-23.96,-22.07
156,44.01,48.47,4.46,48.47,34.31,36.70,2.39,36.70,29.85,30.91,1.06,0.06,59.86,90.00,33.13,0.82,0.80,-24.38,-22.80
157,38.31,39.60,1.29,39.60,31.25,32.42,1.17,32.42,26.22,27.38,1.15,0.05,60.98,90.00,32.07,0.83,0.84,-22.36,-22.61
158,35.01,37.70,2.69,37.70,28.75,28.76,0.01,28.76,24.66,25.59,0.93,0.08,60.61,88.80,31.22,0.86,0.86,-21.92,-22.29
159,35.71,39.75,4.04,39.75,31.14,33.19,2.05,33.19,27.31,28.29,0.99,0.02,62.20,90.00,30.91,0.87,0.81,-24.96,-22.43
160,36.57,38.73,2.16,38.73,31.40,31.65,0.25,31.65,25.95,25.76,0.19,0.08,64.04,88.99,28.15,0.81,0.82,-22.52,-22.39
161,43.60,41.01,2.59,43.60,32.07,32.99,0.92,32.99,29.19,28.98,0.22,0.03,56.10,90.00,36.71,0.85,0.85,-23.20,-23.23
