,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,NetLoss0,NetLoss1,$|L_2 - L_1|$,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,s_1,s_2
981,5.21,6.82,1.61,6.82,5.45,7.21,1.76,7.21,4.50,6.07,1.57,0.02,3.60,8.00,4.58,4.69,6.54
982,5.46,6.66,1.20,6.66,5.80,6.68,0.88,6.68,4.93,5.74,0.81,0.01,3.59,8.00,4.59,4.91,6.05
983,5.18,6.14,0.96,6.14,5.38,6.57,1.19,6.57,4.52,5.53,1.01,0.00,3.13,8.00,5.03,4.65,6.00
984,6.15,5.47,0.68,6.15,6.15,5.44,0.71,6.15,5.26,4.60,0.66,0.00,3.14,8.00,5.01,5.48,4.88
985,5.11,6.50,1.39,6.50,5.41,6.73,1.32,6.73,4.50,5.57,1.06,0.05,3.27,8.00,4.90,4.65,6.05
986,6.39,5.75,0.64,6.39,6.75,6.03,0.72,6.75,5.58,5.10,0.48,0.03,3.40,7.63,4.40,5.99,5.22
987,7.17,6.53,0.64,7.17,6.77,6.76,0.00,6.77,5.71,5.83,0.11,0.13,3.55,6.85,3.48,6.38,6.22
988,4.87,5.45,0.58,5.45,5.00,6.03,1.03,6.03,4.35,4.95,0.60,0.00,3.11,8.60,5.65,4.50,4.98
989,6.21,5.86,0.35,6.21,6.25,6.29,0.04,6.29,5.32,5.47,0.15,0.00,2.60,6.60,4.12,5.85,5.65
990,6.79,5.27,1.51,6.79,6.70,5.52,1.19,6.70,5.56,4.80,0.76,0.09,3.40,8.00,4.77,6.38,4.91
991,5.62,6.24,0.62,6.24,5.98,6.90,0.93,6.90,5.08,6.03,0.95,0.07,3.61,7.74,4.31,5.33,6.27
992,5.78,5.44,0.34,5.78,6.22,5.44,0.78,6.22,5.31,4.70,0.61,0.00,2.75,7.88,5.27,5.57,4.85
993,5.48,5.16,0.31,5.48,5.38,5.35,0.04,5.38,4.51,4.63,0.12,0.00,3.64,9.59,6.14,4.47,4.65
994,6.96,5.39,1.57,6.96,6.76,5.56,1.20,6.76,5.89,4.59,1.31,0.02,3.53,8.00,4.65,6.32,4.61
995,4.92,5.04,0.12,5.04,5.18,5.42,0.24,5.42,4.33,4.40,0.07,0.00,2.60,8.63,6.16,4.62,4.35
996,5.19,5.91,0.72,5.91,5.45,5.99,0.54,5.99,4.56,5.10,0.54,0.00,3.10,8.00,5.05,4.65,5.44
997,5.37,5.46,0.10,5.46,5.31,5.84,0.53,5.84,4.44,4.75,0.31,0.00,3.83,9.54,5.90,4.32,4.85
998,6.43,6.32,0.11,6.43,6.81,6.37,0.43,6.81,5.86,5.39,0.47,0.01,4.28,8.00,3.93,6.13,5.58
999,5.58,5.61,0.03,5.61,5.60,5.47,0.13,5.60,4.74,4.67,0.08,0.00,2.46,8.30,5.96,4.75,4.76
