,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,NetLoss0,NetLoss1,$|L_2 - L_1|$,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,s_1,s_2
394,34.52,34.16,0.35,34.52,26.19,25.20,0.99,26.19,23.59,23.68,0.09,0.08,61.04,90.00,32.01,27.18,26.32
395,29.18,34.71,5.54,34.71,26.22,29.28,3.07,29.28,23.55,26.34,2.78,0.04,57.10,87.82,33.58,27.17,29.69
396,34.27,31.87,2.40,34.27,25.21,26.11,0.90,26.11,23.04,22.94,0.10,0.07,55.92,90.00,36.88,25.48,26.99
397,30.98,41.71,10.72,41.71,25.58,28.88,3.30,28.88,23.08,26.61,3.52,0.07,53.47,85.09,34.29,26.71,28.10
398,33.51,28.42,5.10,33.51,27.20,20.41,6.79,27.20,24.74,19.31,5.44,0.06,52.42,85.72,35.91,27.96,21.52
399,37.74,32.28,5.46,37.74,27.52,27.90,0.37,27.90,25.25,25.13,0.12,0.07,43.93,74.37,32.63,27.80,28.31
400,27.34,31.88,4.54,31.88,22.75,26.95,4.20,26.95,20.77,24.17,3.39,0.06,60.47,90.00,32.56,23.58,28.19
401,39.28,33.18,6.10,39.28,26.03,27.61,1.58,27.61,24.76,25.23,0.47,0.09,55.30,90.00,37.47,26.15,28.41
402,33.44,30.88,2.56,33.44,25.27,26.42,1.15,26.42,23.55,24.06,0.51,0.04,47.50,83.24,38.11,25.93,26.66
403,37.35,33.45,3.90,37.35,32.31,25.71,6.60,32.31,27.97,23.53,4.44,0.05,47.16,78.29,33.48,32.88,26.03
404,31.25,30.54,0.72,31.25,26.46,26.24,0.22,26.46,23.12,24.09,0.97,0.02,45.99,77.68,33.99,26.99,27.30
405,35.95,33.01,2.94,35.95,28.94,26.52,2.41,28.94,25.78,23.88,1.90,0.07,45.70,75.63,32.21,29.50,26.52
406,28.16,30.38,2.22,30.38,25.20,25.75,0.55,25.75,22.17,23.68,1.51,0.04,43.12,74.01,33.05,26.63,26.44
407,37.26,39.03,1.77,39.03,25.47,28.88,3.41,28.88,24.56,25.21,0.65,0.10,52.65,90.00,39.98,25.40,26.48
408,34.41,30.10,4.31,34.41,29.16,21.22,7.95,29.16,26.01,19.98,6.04,0.05,57.93,90.00,34.96,28.43,21.79
409,33.35,35.86,2.51,35.86,25.89,27.50,1.61,27.50,24.40,24.85,0.46,0.06,55.30,90.00,37.46,25.91,26.58
410,38.60,29.15,9.45,38.60,28.13,21.49,6.65,28.13,25.73,20.72,5.01,0.07,54.16,90.00,38.55,27.61,21.90
411,39.75,35.89,3.85,39.75,30.45,25.12,5.33,30.45,26.60,23.37,3.22,0.06,57.27,90.00,35.59,28.96,26.02
412,30.35,30.71,0.36,30.71,26.08,27.11,1.03,27.11,23.17,24.37,1.20,0.03,45.76,72.95,29.48,27.21,27.96
413,33.36,33.49,0.14,33.49,26.31,25.71,0.60,26.31,23.62,23.96,0.33,0.06,57.18,90.00,35.67,26.46,25.70
414,32.95,31.93,1.03,32.95,23.76,26.77,3.01,26.77,22.79,23.25,0.46,0.04,59.19,90.00,33.77,25.40,27.39
415,34.53,34.26,0.27,34.53,28.21,27.18,1.03,28.21,25.97,24.64,1.33,0.05,53.86,85.58,34.41,28.37,28.18
416,30.07,30.48,0.41,30.48,19.40,25.86,6.46,25.86,19.15,22.86,3.72,0.07,54.77,89.07,37.04,19.87,26.80
417,32.58,33.67,1.09,33.67,27.53,26.86,0.67,27.53,23.40,24.91,1.51,0.05,62.33,90.00,30.79,28.52,27.81
418,30.35,30.90,0.55,30.90,25.65,23.68,1.97,25.65,23.26,21.95,1.32,0.02,44.88,77.59,34.95,25.57,25.32
419,30.76,31.98,1.22,31.98,25.05,21.33,3.72,25.05,23.64,20.31,3.34,0.06,50.02,89.68,42.16,26.05,21.37
420,35.05,34.44,0.61,35.05,26.88,27.50,0.62,27.50,24.29,24.54,0.25,0.05,46.47,81.67,37.53,25.05,27.09
421,35.56,30.77,4.79,35.56,24.86,22.92,1.93,24.86,23.81,22.11,1.70,0.07,49.33,83.35,36.49,25.33,24.35
422,31.97,29.10,2.87,31.97,25.43,25.78,0.35,25.78,22.59,23.09,0.50,0.03,53.63,85.51,34.57,26.15,26.36
423,37.64,33.42,4.22,37.64,26.55,25.46,1.09,26.55,25.19,24.24,0.95,0.12,47.45,81.71,36.62,26.85,25.78
424,34.01,33.72,0.30,34.01,28.89,26.96,1.94,28.89,25.45,24.62,0.83,0.04,59.53,90.00,33.45,28.62,26.92
425,31.78,37.44,5.67,37.44,28.41,30.04,1.64,30.04,25.67,27.29,1.61,0.05,47.42,77.52,32.47,29.10,30.10
426,37.73,36.77,0.95,37.73,28.50,27.85,0.65,28.50,26.34,25.88,0.46,0.07,56.94,90.00,35.91,29.15,28.26
427,34.38,35.59,1.20,35.59,29.66,25.90,3.76,29.66,26.20,23.05,3.15,0.07,57.81,88.59,33.66,30.56,25.53
428,37.51,29.56,7.95,37.51,29.22,20.26,8.97,29.22,26.45,19.86,6.59,0.01,50.01,90.00,42.49,27.21,21.04
429,28.15,32.81,4.66,32.81,25.99,25.48,0.51,25.99,23.23,23.07,0.16,0.05,57.03,88.05,33.87,26.99,26.74
430,30.29,29.91,0.38,30.29,25.95,26.15,0.20,26.15,22.89,24.08,1.18,0.05,54.67,82.86,30.93,27.62,27.23
431,34.10,29.90,4.20,34.10,23.63,24.98,1.35,24.98,22.65,22.90,0.24,0.03,48.78,90.00,43.66,22.55,25.80
432,36.47,32.97,3.50,36.47,28.83,26.48,2.35,28.83,26.22,24.06,2.16,0.05,58.45,90.00,34.47,29.21,26.92
433,32.78,38.02,5.24,38.02,27.63,29.94,2.31,29.94,24.25,28.12,3.86,0.06,56.11,88.85,35.55,27.53,29.80
434,33.17,32.76,0.41,33.17,27.98,25.21,2.77,27.98,24.75,22.55,2.21,0.04,52.03,83.16,33.73,29.46,25.36
435,32.05,29.84,2.22,32.05,27.50,25.47,2.03,27.50,23.48,23.43,0.04,0.01,51.76,84.17,35.00,26.85,26.93
436,40.88,31.14,9.74,40.88,29.53,28.02,1.51,29.53,27.30,24.40,2.90,0.06,56.85,88.14,34.13,27.79,28.66
437,33.88,33.70,0.18,33.88,27.44,25.26,2.17,27.44,25.51,24.00,1.51,0.07,50.93,82.87,34.48,28.72,26.16
438,32.67,32.87,0.20,32.87,28.35,27.33,1.03,28.35,25.14,24.88,0.26,0.04,60.97,90.00,32.08,29.08,27.45
439,37.66,33.01,4.65,37.66,26.87,26.44,0.44,26.87,26.08,23.89,2.19,0.06,56.90,90.00,35.94,27.26,26.71
440,34.64,36.45,1.81,36.45,26.08,27.28,1.20,27.28,24.61,25.66,1.04,0.09,51.15,83.57,34.98,26.79,27.72
441,38.81,30.65,8.16,38.81,28.14,28.70,0.56,28.70,26.13,24.20,1.92,0.06,49.86,82.82,35.46,26.99,29.24
442,34.37,34.44,0.07,34.44,28.77,21.63,7.14,28.77,25.51,21.64,3.86,0.09,54.93,90.00,37.82,28.84,22.10
443,33.17,30.23,2.94,33.17,25.19,26.03,0.84,26.03,23.42,22.98,0.44,0.05,58.14,90.00,34.77,26.00,26.94
444,31.57,38.72,7.15,38.72,26.49,26.34,0.15,26.49,22.64,24.65,2.02,0.07,60.17,90.00,32.84,27.01,26.15
445,36.09,45.73,9.64,45.73,29.01,30.03,1.01,30.03,25.63,28.28,2.65,0.13,49.29,85.01,38.18,28.57,30.08
446,39.37,34.24,5.13,39.37,27.21,27.83,0.62,27.83,24.93,24.87,0.07,0.06,48.12,82.09,36.38,26.29,28.37
447,29.05,34.40,5.35,34.40,24.58,25.72,1.14,25.72,22.67,24.32,1.65,0.06,57.58,90.00,35.30,25.20,26.59
448,39.00,35.84,3.16,39.00,28.48,26.16,2.33,28.48,26.52,24.46,2.06,0.09,57.48,90.00,35.40,29.21,26.07
449,32.58,38.50,5.92,38.50,26.03,26.02,0.01,26.03,23.30,24.90,1.59,0.09,54.15,90.00,38.56,25.90,26.93
450,32.78,31.98,0.79,32.78,26.76,25.69,1.07,26.76,24.20,23.91,0.29,0.04,41.52,75.11,35.66,26.33,26.81
451,33.99,34.63,0.64,34.63,26.13,27.97,1.84,27.97,24.05,24.99,0.94,0.08,45.10,75.49,32.65,25.81,28.14
452,30.90,32.10,1.20,32.10,26.16,25.75,0.41,26.16,24.23,23.58,0.66,0.03,56.09,90.00,36.71,26.86,26.67
453,35.68,34.09,1.60,35.68,25.77,27.03,1.26,27.03,24.75,24.55,0.21,0.06,53.60,90.00,39.08,26.26,26.83
454,31.08,39.89,8.82,39.89,20.61,29.47,8.85,29.47,20.27,27.19,6.92,0.10,46.53,82.55,38.35,21.43,29.31
455,33.15,31.96,1.19,33.15,28.68,26.18,2.50,28.68,24.77,23.44,1.33,0.03,49.02,82.10,35.52,28.53,25.80
456,34.98,36.14,1.16,36.14,29.14,29.06,0.08,29.14,26.44,25.63,0.82,0.08,53.26,81.39,30.80,30.81,28.65
457,32.69,32.80,0.11,32.80,27.43,29.37,1.94,29.37,24.16,26.16,2.00,0.02,45.82,75.26,31.73,28.07,30.13
458,33.64,35.68,2.04,35.68,25.64,27.44,1.80,27.44,22.44,25.25,2.80,0.06,51.09,86.94,38.40,25.30,27.75
459,32.86,32.44,0.41,32.86,25.34,26.26,0.93,26.26,23.46,24.66,1.19,0.10,48.24,81.67,35.84,25.89,27.22
460,36.77,35.79,0.97,36.77,27.40,27.42,0.02,27.42,25.08,25.52,0.44,0.09,53.38,85.03,34.32,27.06,28.03
461,36.15,30.25,5.90,36.15,26.90,22.72,4.18,26.90,25.13,22.17,2.96,0.07,56.67,90.00,36.16,27.98,23.65
462,31.03,30.99,0.03,31.03,24.14,26.80,2.66,26.80,21.60,24.48,2.88,0.05,55.10,84.50,32.15,25.31,28.26
463,34.32,35.31,0.99,35.31,25.31,27.69,2.38,27.69,23.80,24.41,0.61,0.08,45.82,80.29,36.77,25.25,26.66
464,31.03,35.32,4.28,35.32,25.70,27.63,1.92,27.63,23.46,24.88,1.42,0.04,49.77,81.15,33.86,26.75,27.60
465,38.13,31.91,6.22,38.13,23.20,26.88,3.68,26.88,23.09,24.16,1.07,0.08,55.39,90.00,37.38,23.21,27.23
466,33.41,35.47,2.06,35.47,25.63,27.78,2.15,27.78,24.19,25.77,1.58,0.08,56.76,89.90,35.98,26.67,28.54
467,33.75,37.60,3.84,37.60,24.72,24.98,0.26,24.98,22.90,24.22,1.32,0.11,58.02,90.00,34.88,25.98,25.43
468,34.33,31.74,2.59,34.33,27.12,25.59,1.52,27.12,24.68,23.17,1.50,0.06,58.90,90.00,34.04,27.53,26.40
469,27.20,35.99,8.79,35.99,25.29,26.30,1.01,26.30,23.44,24.56,1.12,0.07,48.66,80.28,34.05,26.32,26.33
470,33.07,32.27,0.80,33.07,26.12,26.03,0.10,26.12,24.28,24.64,0.36,0.07,58.23,90.00,34.68,27.83,26.44
471,32.83,32.28,0.55,32.83,25.76,27.54,1.78,27.54,23.43,23.67,0.24,0.04,58.05,90.00,34.86,26.12,27.97
472,29.00,32.64,3.64,32.64,23.38,23.36,0.02,23.38,21.87,22.02,0.15,0.07,45.99,83.12,39.43,24.66,23.98
473,33.01,33.72,0.71,33.72,27.30,28.57,1.27,28.57,24.08,25.44,1.37,0.03,58.13,87.69,32.47,27.53,29.12
474,33.20,28.28,4.92,33.20,26.74,24.29,2.45,26.74,25.25,22.61,2.63,0.03,43.80,77.88,36.27,27.50,24.79
475,33.54,29.95,3.59,33.54,20.99,26.43,5.44,26.43,21.14,23.72,2.57,0.04,54.54,90.00,38.19,21.38,27.47
476,34.24,37.18,2.93,37.18,27.52,23.02,4.50,27.52,25.03,23.07,1.96,0.08,56.96,90.00,35.89,27.84,23.96
477,31.71,33.53,1.82,33.53,22.25,24.65,2.40,24.65,21.21,23.20,1.99,0.06,53.04,90.00,39.61,23.11,24.33
478,37.10,35.02,2.07,37.10,23.79,26.39,2.59,26.39,22.55,24.35,1.80,0.06,49.65,86.48,39.31,21.65,27.23
479,34.12,33.79,0.33,34.12,27.59,26.45,1.14,27.59,24.39,24.23,0.15,0.06,58.37,90.00,34.55,28.16,27.06
480,38.53,35.64,2.88,38.53,26.73,27.04,0.32,27.04,25.04,24.82,0.22,0.07,57.16,90.00,35.70,26.56,27.72
481,38.85,38.33,0.51,38.85,25.91,26.99,1.08,26.99,24.23,25.44,1.21,0.14,50.93,87.96,39.57,25.80,25.68
