,CVaR0,CVaR1,$|CVaR_2 - CVaR_1|$,Max CVaR,VaR0,VaR1,$|VaR_2 - VaR_1|$,Max VaR,NetLoss0,NetLoss1,$|L_2 - L_1|$,$P(L > Q(0.6))$,Required Capital,Payout CVaR,Average Cost,a_1,a_2,b_1,b_2
519,39.01,30.73,8.28,39.01,31.38,26.71,4.67,31.38,27.25,22.34,4.92,0.04,39.02,67.87,30.80,0.84,0.81,-23.34,-17.94
520,44.55,36.67,7.88,44.55,30.13,28.67,1.46,30.13,25.64,24.71,0.93,0.11,58.17,90.00,34.74,0.85,0.84,-19.80,-20.56
521,34.37,39.67,5.30,39.67,27.14,29.85,2.71,29.85,23.41,25.89,2.48,0.08,41.06,71.22,32.22,0.85,0.85,-19.66,-21.99
522,38.55,28.56,9.99,38.55,24.89,23.83,1.07,24.89,23.20,20.98,2.22,0.07,48.43,85.43,39.42,0.87,0.86,-18.50,-16.74
523,38.41,33.14,5.27,38.41,31.68,26.52,5.16,31.68,26.03,22.73,3.30,0.08,52.33,77.31,27.59,0.87,0.86,-25.50,-20.75
524,38.13,34.85,3.28,38.13,28.22,30.33,2.11,30.33,24.57,24.62,0.05,0.06,48.01,79.78,34.16,0.84,0.88,-19.45,-23.05
525,36.83,35.88,0.95,36.83,29.86,28.43,1.43,29.86,26.47,24.38,2.09,0.03,52.61,85.15,35.17,0.88,0.83,-23.46,-19.73
526,38.84,33.49,5.36,38.84,30.10,27.84,2.26,30.10,26.48,22.78,3.70,0.03,59.61,87.38,30.75,0.87,0.88,-21.99,-23.28
527,37.79,37.65,0.14,37.79,26.85,31.19,4.34,31.19,24.22,25.60,1.37,0.06,50.70,83.69,35.52,0.85,0.88,-19.47,-23.22
528,33.53,36.13,2.60,36.13,26.41,29.61,3.19,29.61,23.85,26.26,2.41,0.07,52.76,81.61,31.49,0.89,0.89,-22.00,-24.46
529,35.38,36.43,1.05,36.43,29.50,28.95,0.56,29.50,25.02,25.28,0.26,0.03,51.17,83.91,35.29,0.84,0.88,-19.70,-23.06
530,35.46,39.49,4.02,39.49,27.54,29.19,1.66,29.19,24.08,25.41,1.33,0.07,52.03,84.35,34.93,0.88,0.87,-21.65,-21.69
531,33.87,40.26,6.38,40.26,24.78,30.64,5.86,30.64,21.22,26.13,4.92,0.10,58.48,88.53,32.97,0.79,0.84,-15.43,-23.10
532,31.50,30.73,0.77,31.50,24.35,22.68,1.67,24.35,21.47,20.46,1.01,0.03,53.15,90.00,39.51,0.86,0.85,-17.59,-16.13
533,33.90,34.66,0.77,34.66,24.83,31.64,6.81,31.64,22.45,26.03,3.59,0.03,42.35,72.14,31.91,0.80,0.86,-15.99,-24.40
534,40.47,37.91,2.56,40.47,31.41,28.08,3.33,31.41,25.70,24.22,1.47,0.08,57.41,90.00,35.46,0.88,0.87,-23.50,-19.63
535,43.54,36.15,7.39,43.54,27.27,30.85,3.57,30.85,24.90,26.51,1.61,0.09,47.54,79.26,34.10,0.83,0.90,-17.32,-26.11
536,37.17,38.52,1.35,38.52,27.54,29.90,2.36,29.90,24.67,25.62,0.95,0.06,57.66,90.00,35.23,0.88,0.85,-21.84,-20.34
537,37.17,39.32,2.15,39.32,29.62,30.95,1.33,30.95,25.03,26.86,1.83,0.07,50.75,84.71,36.50,0.85,0.85,-20.11,-21.84
538,37.71,39.67,1.97,39.67,30.52,26.83,3.69,30.52,26.33,24.49,1.83,0.08,57.27,90.00,35.59,0.91,0.83,-25.47,-18.59
539,32.49,38.37,5.88,38.37,26.54,30.00,3.46,30.00,23.39,24.28,0.89,0.10,51.93,82.36,33.02,0.85,0.85,-19.73,-20.89
540,40.07,39.31,0.76,40.07,30.78,28.39,2.39,30.78,27.49,25.39,2.09,0.06,54.44,88.37,36.65,0.88,0.85,-23.54,-20.01
541,36.57,32.86,3.71,36.57,30.16,27.30,2.86,30.16,26.53,23.58,2.95,0.03,50.72,81.54,33.36,0.84,0.82,-22.20,-19.13
542,38.07,41.77,3.70,41.77,30.28,30.66,0.38,30.66,25.98,26.06,0.08,0.09,55.02,82.79,30.52,0.88,0.90,-24.33,-25.05
543,35.52,35.82,0.30,35.82,28.72,31.55,2.83,31.55,24.95,25.84,0.90,0.02,48.69,80.62,34.37,0.86,0.91,-20.66,-26.36
544,39.00,37.59,1.42,39.00,30.54,31.18,0.65,31.18,26.81,27.56,0.75,0.09,51.77,80.58,31.41,0.86,0.90,-22.86,-25.88
545,38.14,37.53,0.61,38.14,29.91,27.75,2.16,29.91,24.76,24.88,0.12,0.08,60.82,90.00,32.22,0.85,0.88,-20.80,-22.66
546,41.83,40.18,1.65,41.83,30.91,29.77,1.14,30.91,26.84,26.04,0.80,0.09,55.62,89.63,36.79,0.86,0.84,-22.01,-20.35
547,34.68,40.18,5.50,40.18,29.71,29.64,0.07,29.71,25.62,25.79,0.17,0.07,56.94,90.00,35.90,0.84,0.81,-21.63,-18.63
548,29.86,37.33,7.48,37.33,26.33,30.50,4.16,30.50,22.15,26.04,3.89,0.02,45.53,76.25,33.00,0.84,0.90,-17.96,-24.82
549,39.51,35.94,3.57,39.51,28.45,28.05,0.39,28.45,25.69,24.39,1.31,0.06,58.96,90.00,33.99,0.86,0.86,-22.25,-20.81
550,33.88,36.75,2.87,36.75,26.52,30.01,3.49,30.01,23.82,25.60,1.78,0.05,45.69,78.11,34.71,0.86,0.86,-19.48,-21.87
551,35.26,37.52,2.27,37.52,27.13,30.56,3.43,30.56,24.53,27.03,2.50,0.07,55.40,86.90,34.27,0.86,0.88,-20.64,-24.22
552,34.96,38.36,3.40,38.36,28.88,32.06,3.18,32.06,25.18,27.09,1.91,0.05,58.30,90.00,34.61,0.86,0.89,-21.30,-24.88
553,43.97,37.23,6.74,43.97,31.65,30.12,1.54,31.65,28.64,25.28,3.36,0.12,47.97,75.93,30.36,0.86,0.81,-24.80,-20.66
554,35.12,38.67,3.55,38.67,28.29,32.60,4.30,32.60,25.06,27.01,1.95,0.04,51.75,81.44,32.28,0.82,0.87,-19.67,-24.92
555,38.66,41.40,2.74,41.40,31.79,27.94,3.85,31.79,25.89,24.71,1.18,0.10,49.30,84.06,37.22,0.88,0.82,-22.42,-17.27
556,35.13,40.39,5.26,40.39,30.29,31.42,1.13,31.42,25.83,26.79,0.96,0.06,48.83,82.22,35.84,0.90,0.89,-24.61,-22.73
557,39.78,36.62,3.16,39.78,29.95,27.83,2.12,29.95,26.34,23.86,2.48,0.05,51.45,83.54,34.67,0.88,0.86,-21.99,-20.91
558,34.80,36.70,1.90,36.70,26.34,28.73,2.39,28.73,23.44,25.25,1.81,0.05,56.20,90.00,36.61,0.87,0.90,-19.16,-23.42
559,33.88,34.00,0.12,34.00,28.10,30.10,2.00,30.10,24.54,25.24,0.69,0.02,45.02,72.52,29.76,0.84,0.92,-19.76,-26.39
560,37.09,39.48,2.40,39.48,26.66,32.03,5.37,32.03,24.91,27.81,2.90,0.08,46.95,75.58,30.98,0.87,0.89,-20.66,-26.47
561,34.72,36.21,1.49,36.21,29.58,28.40,1.18,29.58,23.89,24.73,0.84,0.07,52.09,83.77,34.28,0.83,0.85,-19.52,-20.54
562,41.19,35.17,6.03,41.19,30.29,29.12,1.16,30.29,26.71,24.15,2.56,0.10,62.04,90.00,31.06,0.86,0.87,-23.51,-22.24
563,41.30,33.70,7.60,41.30,32.64,27.24,5.39,32.64,27.94,24.83,3.11,0.09,66.06,90.00,27.25,0.89,0.83,-27.80,-21.21
564,36.07,40.12,4.05,40.12,31.28,32.75,1.47,32.75,26.78,26.31,0.47,0.05,60.11,89.67,32.57,0.87,0.85,-23.97,-23.19
565,37.22,30.10,7.12,37.22,30.87,25.83,5.04,30.87,26.37,22.35,4.02,0.01,50.62,82.74,34.65,0.91,0.84,-25.59,-18.00
566,32.68,35.30,2.61,35.30,27.06,25.76,1.31,27.06,23.73,22.63,1.09,0.04,60.77,90.00,32.27,0.91,0.88,-23.00,-20.34
567,37.14,36.70,0.44,37.14,29.20,28.80,0.40,29.20,25.32,25.83,0.51,0.03,36.01,69.01,34.81,0.87,0.87,-21.43,-22.90
568,37.68,33.90,3.78,37.68,28.32,27.42,0.90,28.32,25.00,23.51,1.50,0.04,47.16,76.89,32.09,0.89,0.85,-23.04,-20.02
569,38.63,35.77,2.87,38.63,28.70,27.36,1.35,28.70,24.82,24.48,0.34,0.10,48.36,81.87,35.93,0.91,0.90,-22.94,-21.96
570,32.77,36.03,3.26,36.03,27.57,31.22,3.65,31.22,23.83,26.84,3.01,0.02,35.27,62.43,28.92,0.86,0.89,-22.06,-25.14
571,43.45,35.11,8.33,43.45,31.78,27.10,4.67,31.78,28.49,25.59,2.90,0.08,58.36,90.00,34.56,0.89,0.88,-24.53,-22.05
572,37.51,39.45,1.94,39.45,28.81,32.26,3.45,32.26,24.83,26.29,1.46,0.09,49.35,80.15,33.26,0.88,0.87,-22.16,-22.71
573,37.63,36.79,0.84,37.63,29.16,29.02,0.14,29.16,24.96,24.24,0.72,0.07,43.59,79.45,38.04,0.88,0.85,-21.36,-18.84
574,33.75,36.92,3.18,36.92,28.27,29.83,1.57,29.83,24.45,25.58,1.14,0.05,47.99,77.14,31.55,0.83,0.87,-19.44,-22.92
575,32.04,31.70,0.34,32.04,27.03,27.32,0.29,27.32,23.70,22.66,1.04,0.03,58.19,90.00,34.72,0.86,0.86,-21.13,-19.64
576,35.49,32.45,3.04,35.49,31.86,26.73,5.12,31.86,26.30,23.78,2.52,0.03,59.20,84.95,28.71,0.89,0.85,-26.38,-21.00
577,38.07,36.88,1.18,38.07,29.59,29.78,0.19,29.78,25.26,25.13,0.13,0.06,48.13,82.63,36.91,0.87,0.87,-22.20,-20.77
578,32.62,38.50,5.88,38.50,28.73,32.06,3.33,32.06,23.75,27.15,3.40,0.03,60.18,87.66,30.49,0.83,0.89,-20.20,-26.01
579,35.03,33.08,1.95,35.03,29.19,28.09,1.10,29.19,24.21,23.77,0.44,0.06,40.40,66.99,28.61,0.88,0.86,-23.79,-22.26
580,43.83,34.40,9.43,43.83,30.01,26.77,3.24,30.01,25.53,24.79,0.74,0.07,52.12,90.00,40.49,0.86,0.88,-19.18,-21.17
581,34.30,41.38,7.08,41.38,27.55,32.79,5.24,32.79,23.97,28.13,4.17,0.10,53.37,83.98,33.27,0.84,0.87,-20.85,-24.15
582,37.97,40.46,2.48,40.46,31.26,29.42,1.83,31.26,26.90,26.15,0.75,0.12,54.70,82.00,30.03,0.84,0.85,-23.93,-21.98
583,39.63,39.03,0.59,39.63,30.05,31.09,1.04,31.09,25.77,27.03,1.26,0.08,51.11,80.97,32.41,0.82,0.88,-19.15,-25.83
584,36.70,32.97,3.74,36.70,30.29,25.96,4.32,30.29,25.70,23.12,2.57,0.04,54.87,86.79,34.66,0.80,0.86,-19.39,-20.27
585,43.58,36.56,7.02,43.58,29.26,30.21,0.95,30.21,26.51,26.43,0.08,0.10,39.35,72.27,34.89,0.88,0.86,-23.31,-21.88
586,39.37,41.88,2.51,41.88,29.93,30.55,0.63,30.55,26.39,26.75,0.37,0.09,55.53,85.60,32.85,0.84,0.85,-23.14,-21.79
587,38.44,34.78,3.66,38.44,28.04,27.17,0.88,28.04,24.85,23.87,0.98,0.06,58.83,90.00,34.11,0.87,0.87,-20.90,-21.21
588,33.51,37.37,3.86,37.37,27.62,31.44,3.83,31.44,24.14,26.26,2.12,0.05,49.05,79.97,33.37,0.83,0.82,-20.03,-20.33
589,40.71,33.15,7.55,40.71,31.96,29.23,2.73,31.96,25.36,25.18,0.17,0.07,51.08,79.58,31.05,0.80,0.86,-19.08,-23.48
590,37.42,32.57,4.85,37.42,28.65,26.76,1.89,28.65,25.55,22.89,2.66,0.05,53.67,84.64,33.65,0.86,0.84,-20.91,-19.49
591,39.94,35.54,4.40,39.94,32.51,29.91,2.61,32.51,27.82,26.44,1.38,0.04,46.31,73.60,29.60,0.89,0.85,-26.74,-22.71
592,34.48,30.14,4.34,34.48,27.95,25.12,2.83,27.95,24.41,21.89,2.52,0.05,44.77,75.55,33.02,0.90,0.87,-23.83,-19.12
593,37.43,37.90,0.47,37.90,28.16,31.45,3.29,31.45,24.71,27.68,2.97,0.10,49.68,78.14,30.94,0.86,0.87,-21.47,-24.49
594,41.74,35.08,6.66,41.74,32.20,28.86,3.33,32.20,29.02,24.88,4.14,0.05,58.87,86.85,30.92,0.89,0.84,-27.25,-20.97
595,36.42,34.81,1.62,36.42,30.11,27.32,2.79,30.11,25.23,23.80,1.43,0.09,54.06,84.33,32.98,0.86,0.82,-22.49,-18.39
596,35.50,41.86,6.36,41.86,30.10,33.26,3.16,33.26,25.34,28.63,3.28,0.09,48.22,80.85,35.04,0.86,0.86,-22.19,-23.08
597,34.42,39.21,4.79,39.21,28.47,31.45,2.99,31.45,25.44,27.96,2.52,0.06,41.63,70.98,31.43,0.87,0.91,-22.77,-26.16
598,36.33,36.41,0.08,36.41,26.82,32.25,5.43,32.25,22.83,27.73,4.90,0.06,43.36,69.36,28.16,0.79,0.90,-16.50,-28.70
599,41.99,34.44,7.55,41.99,29.95,29.89,0.07,29.95,26.31,25.45,0.86,0.06,51.65,83.16,34.09,0.86,0.85,-21.36,-21.78
600,37.79,41.49,3.71,41.49,28.07,31.66,3.59,31.66,25.12,27.33,2.21,0.10,49.64,75.38,28.21,0.80,0.85,-20.28,-24.61
601,38.34,39.48,1.14,39.48,31.84,30.69,1.16,31.84,26.65,26.99,0.34,0.08,60.27,88.55,31.30,0.88,0.88,-24.61,-25.44
602,37.85,37.61,0.24,37.85,29.13,28.81,0.31,29.13,25.68,25.47,0.22,0.05,45.90,79.99,36.39,0.86,0.88,-20.61,-23.11
603,35.73,32.77,2.95,35.73,28.92,27.38,1.55,28.92,25.45,24.05,1.40,0.04,46.57,78.57,34.33,0.90,0.86,-23.37,-20.60
604,38.48,32.26,6.21,38.48,29.69,26.67,3.03,29.69,24.38,23.53,0.85,0.08,56.53,84.59,30.89,0.86,0.88,-22.41,-21.10
605,39.63,35.18,4.46,39.63,31.95,30.93,1.02,31.95,27.19,25.12,2.06,0.05,59.22,90.00,33.74,0.85,0.86,-22.93,-22.67
606,35.20,40.11,4.91,40.11,31.02,31.84,0.82,31.84,25.16,26.51,1.35,0.05,44.19,74.60,32.62,0.89,0.87,-23.49,-23.11
607,35.21,34.26,0.95,35.21,29.04,30.79,1.75,30.79,24.24,26.33,2.09,0.08,54.23,79.50,27.98,0.83,0.87,-20.99,-25.60
608,40.61,45.07,4.46,45.07,31.83,33.24,1.40,33.24,28.13,28.14,0.01,0.08,56.10,90.00,36.71,0.86,0.86,-23.26,-22.54
609,37.57,37.69,0.12,37.69,29.44,27.56,1.89,29.44,25.18,24.52,0.66,0.10,58.07,90.00,34.84,0.88,0.89,-22.24,-21.16
610,29.33,34.98,5.65,34.98,22.91,25.95,3.04,25.95,20.43,22.97,2.54,0.09,43.74,76.69,35.14,0.85,0.88,-16.07,-19.72
611,36.13,36.57,0.43,36.57,29.48,27.56,1.92,29.48,25.22,23.93,1.29,0.09,49.01,80.61,34.05,0.88,0.87,-22.81,-20.26
612,37.15,37.49,0.35,37.49,32.20,29.52,2.68,32.20,26.47,25.35,1.12,0.05,58.04,90.00,34.86,0.89,0.84,-25.14,-20.09
613,35.15,36.17,1.02,36.17,24.53,28.27,3.74,28.27,22.64,25.02,2.38,0.15,50.06,80.72,33.16,0.87,0.86,-19.38,-21.08
614,36.19,36.46,0.27,36.46,29.45,31.42,1.97,31.42,25.92,25.83,0.09,0.07,56.95,88.47,34.36,0.87,0.88,-22.43,-23.99
615,40.05,36.40,3.65,40.05,30.24,29.78,0.47,30.24,26.42,26.16,0.26,0.06,50.10,77.45,29.85,0.88,0.87,-23.83,-24.56
616,38.22,38.67,0.46,38.67,28.07,30.63,2.56,30.63,23.97,28.41,4.45,0.09,56.02,90.00,36.78,0.81,0.93,-16.85,-27.05
617,32.97,36.51,3.54,36.51,23.26,32.51,9.24,32.51,19.90,27.67,7.78,0.04,54.56,87.00,35.16,0.78,0.89,-11.91,-26.76
618,34.06,41.74,7.68,41.74,28.94,32.25,3.31,32.25,24.22,28.10,3.88,0.04,47.38,77.76,32.74,0.85,0.85,-21.67,-23.30
619,34.20,37.07,2.87,37.07,30.78,27.63,3.15,30.78,24.88,24.17,0.70,0.04,53.43,79.11,28.35,0.84,0.85,-22.93,-21.97
620,38.06,35.92,2.14,38.06,27.79,30.12,2.33,30.12,24.87,26.06,1.19,0.07,49.80,80.00,32.69,0.89,0.91,-22.08,-25.42
621,33.56,33.29,0.28,33.56,29.25,28.94,0.32,29.25,25.13,24.48,0.65,0.01,49.41,79.49,32.55,0.87,0.90,-22.43,-23.11
622,35.87,41.74,5.87,41.74,30.79,33.17,2.38,33.17,26.71,27.93,1.22,0.04,51.85,79.93,30.67,0.86,0.89,-23.67,-26.69
623,33.95,33.70,0.24,33.95,29.24,28.16,1.08,29.24,25.13,24.22,0.91,0.03,49.25,78.61,31.82,0.85,0.87,-21.54,-21.12
624,33.66,34.65,0.99,34.65,27.13,26.49,0.64,27.13,23.98,23.55,0.43,0.05,52.15,82.77,33.23,0.85,0.83,-20.23,-19.27
625,33.02,37.14,4.12,37.14,28.07,29.41,1.34,29.41,23.47,25.44,1.97,0.04,52.12,82.55,33.03,0.89,0.86,-23.05,-22.06
626,39.37,33.82,5.55,39.37,29.94,26.68,3.26,29.94,27.05,23.56,3.49,0.03,53.39,85.84,35.12,0.90,0.88,-23.75,-21.31
627,45.34,41.21,4.12,45.34,36.96,29.42,7.54,36.96,31.03,24.46,6.57,0.10,56.17,90.00,36.64,0.82,0.79,-24.58,-15.80
628,33.93,34.05,0.11,34.05,29.92,27.69,2.23,29.92,25.78,25.68,0.11,0.03,44.19,72.39,30.41,0.86,0.89,-22.99,-23.51
629,32.48,35.14,2.66,35.14,27.45,29.01,1.57,29.01,23.37,25.35,1.98,0.03,44.03,74.74,32.91,0.82,0.90,-18.37,-24.50
630,36.40,41.37,4.97,41.37,30.85,29.60,1.25,30.85,27.02,25.87,1.15,0.05,53.95,83.75,32.50,0.89,0.83,-25.25,-20.76
631,39.48,41.87,2.38,41.87,25.92,33.83,7.91,33.83,24.47,29.38,4.92,0.11,45.83,78.52,34.98,0.83,0.87,-17.53,-25.92
632,38.44,31.10,7.35,38.44,31.52,25.93,5.59,31.52,25.92,22.26,3.66,0.06,50.39,78.87,31.00,0.86,0.84,-22.13,-19.44
633,33.71,38.93,5.21,38.93,27.04,29.53,2.49,29.53,23.30,24.92,1.62,0.05,53.70,88.29,37.28,0.83,0.87,-16.93,-21.91
634,35.37,26.08,9.29,35.37,31.50,18.96,12.55,31.50,27.37,17.00,10.37,0.02,43.47,74.10,32.80,0.91,0.79,-27.29,-11.22
635,35.87,44.45,8.58,44.45,31.22,31.02,0.20,31.22,24.99,27.57,2.58,0.10,54.70,90.00,38.04,0.87,0.88,-21.95,-21.93
636,31.38,43.48,12.10,43.48,26.99,28.24,1.25,28.24,23.18,24.85,1.67,0.10,45.37,75.78,32.68,0.83,0.86,-19.44,-21.05
637,42.12,35.70,6.43,42.12,32.78,29.28,3.51,32.78,28.65,25.21,3.44,0.06,59.52,90.00,33.46,0.85,0.85,-23.73,-21.23
638,36.02,31.60,4.42,36.02,29.65,27.84,1.81,29.65,26.75,24.15,2.60,0.02,36.47,65.58,30.93,0.87,0.87,-23.07,-22.22
639,33.29,33.94,0.65,33.94,28.90,29.47,0.57,29.47,23.77,24.72,0.94,0.02,52.13,80.78,31.26,0.84,0.88,-19.29,-24.20
640,38.13,37.76,0.37,38.13,31.25,30.36,0.89,31.25,26.79,26.41,0.37,0.07,53.80,84.67,33.56,0.86,0.88,-22.90,-22.66
641,34.18,39.75,5.57,39.75,30.87,29.95,0.92,30.87,26.84,26.57,0.27,0.05,59.61,88.35,31.72,0.87,0.90,-24.76,-25.06
642,36.58,35.46,1.12,36.58,31.84,29.00,2.84,31.84,26.34,24.56,1.77,0.04,45.25,75.51,32.52,0.90,0.80,-26.69,-17.65
643,40.64,42.17,1.53,42.17,29.70,30.22,0.52,30.22,25.91,27.67,1.76,0.09,52.99,83.02,32.68,0.87,0.84,-22.46,-22.44
644,36.27,33.29,2.98,36.27,25.77,23.62,2.16,25.77,22.96,21.60,1.35,0.10,56.86,90.00,35.98,0.85,0.84,-18.76,-16.93
645,39.79,39.16,0.63,39.79,31.07,31.43,0.36,31.43,27.45,25.51,1.94,0.09,49.93,80.70,33.27,0.83,0.86,-21.73,-22.75
646,35.91,33.98,1.93,35.91,28.88,26.44,2.44,28.88,23.97,23.60,0.37,0.07,55.90,83.46,30.36,0.88,0.85,-22.62,-20.15
647,32.55,32.66,0.11,32.66,26.84,28.06,1.22,28.06,24.05,23.57,0.48,0.03,47.90,80.69,35.18,0.88,0.84,-21.25,-19.59
648,32.96,40.67,7.71,40.67,26.78,28.55,1.77,28.55,23.77,26.11,2.34,0.08,43.49,72.77,31.45,0.87,0.84,-21.80,-21.59
649,31.41,33.41,2.00,33.41,25.69,28.01,2.32,28.01,23.18,24.04,0.85,0.00,48.89,80.59,34.15,0.85,0.90,-19.08,-22.98
650,34.37,37.73,3.36,37.73,28.64,29.02,0.38,29.02,23.97,25.91,1.94,0.07,38.97,67.66,30.64,0.84,0.84,-22.04,-21.05
651,36.33,33.28,3.04,36.33,28.69,27.63,1.06,28.69,24.82,23.90,0.92,0.05,55.65,87.52,34.65,0.84,0.83,-19.66,-20.29
652,41.28,34.69,6.59,41.28,31.46,28.49,2.97,31.46,27.42,23.85,3.56,0.04,53.26,85.69,35.10,0.86,0.86,-23.12,-20.77
653,43.21,34.51,8.70,43.21,29.85,28.36,1.49,29.85,27.22,24.20,3.02,0.07,47.22,80.68,35.82,0.89,0.89,-22.56,-21.45
654,37.67,35.11,2.56,37.67,27.84,30.23,2.39,30.23,25.34,25.98,0.64,0.09,44.73,71.83,29.33,0.86,0.86,-21.96,-23.13
655,33.64,32.12,1.52,33.64,25.93,27.77,1.84,27.77,22.30,24.36,2.05,0.04,52.67,86.61,36.57,0.86,0.93,-18.00,-23.72
656,37.58,36.17,1.40,37.58,29.25,29.32,0.07,29.32,26.36,24.27,2.09,0.03,52.60,84.73,34.76,0.92,0.87,-24.41,-20.82
657,36.99,31.87,5.12,36.99,30.02,27.24,2.77,30.02,26.23,22.92,3.31,0.03,53.46,82.34,31.55,0.89,0.84,-25.08,-19.81
658,33.81,35.10,1.29,35.10,29.49,27.78,1.71,29.49,25.52,25.42,0.09,0.04,40.21,68.33,30.13,0.85,0.86,-22.65,-21.51
659,44.08,43.32,0.76,44.08,31.33,31.23,0.11,31.33,28.83,27.53,1.29,0.13,53.71,86.39,35.36,0.87,0.86,-23.71,-23.12
660,31.61,37.80,6.19,37.80,27.18,29.86,2.69,29.86,23.89,26.00,2.11,0.07,62.42,90.00,30.70,0.87,0.87,-21.46,-23.95
661,32.76,40.88,8.12,40.88,27.44,31.04,3.60,31.04,24.37,27.30,2.94,0.06,52.14,86.57,37.03,0.88,0.92,-21.39,-24.71
662,34.12,36.57,2.45,36.57,28.49,32.39,3.89,32.39,24.96,27.22,2.26,0.04,50.35,75.07,27.24,0.87,0.92,-23.16,-28.26
663,35.72,41.71,5.99,41.71,29.79,33.40,3.61,33.40,26.20,28.40,2.19,0.06,62.38,90.00,30.74,0.85,0.90,-23.37,-27.13
664,33.69,36.89,3.19,36.89,27.94,31.84,3.90,31.84,24.16,27.58,3.42,0.09,49.60,78.28,31.15,0.85,0.82,-21.49,-22.34
665,36.23,34.30,1.93,36.23,29.21,25.45,3.76,29.21,25.21,23.18,2.03,0.06,51.24,84.57,35.89,0.85,0.84,-22.20,-17.78
666,30.78,33.84,3.06,33.84,27.01,28.81,1.79,28.81,22.72,24.64,1.92,0.02,58.02,84.08,28.96,0.82,0.88,-19.03,-23.31
667,31.85,32.10,0.25,32.10,27.84,26.36,1.48,27.84,23.91,22.50,1.41,0.03,46.43,76.64,32.53,0.88,0.84,-22.86,-18.43
668,35.03,37.69,2.66,37.69,27.49,29.94,2.45,29.94,24.17,26.26,2.10,0.07,49.20,81.35,34.61,0.84,0.86,-18.99,-22.54
669,37.39,35.43,1.95,37.39,29.92,29.55,0.37,29.92,26.36,26.22,0.14,0.07,51.68,78.43,29.33,0.92,0.92,-25.78,-26.31
670,35.29,32.35,2.94,35.29,27.18,27.67,0.49,27.67,24.37,23.76,0.60,0.06,45.51,72.55,29.31,0.86,0.84,-20.46,-20.86
671,34.73,34.84,0.11,34.84,26.34,28.36,2.02,28.36,22.65,24.98,2.34,0.09,50.95,82.83,34.43,0.83,0.90,-18.22,-23.42
672,34.68,35.18,0.50,35.18,26.20,28.42,2.22,28.42,23.24,25.63,2.39,0.07,38.44,66.89,30.38,0.85,0.87,-20.11,-23.38
673,41.60,34.42,7.18,41.60,30.40,27.91,2.49,30.40,26.48,24.34,2.14,0.07,40.52,68.72,30.23,0.87,0.85,-23.25,-21.62
674,38.46,36.53,1.93,38.46,32.36,28.97,3.39,32.36,27.25,25.36,1.89,0.06,58.56,89.62,33.99,0.86,0.85,-24.50,-20.91
675,33.26,33.08,0.18,33.26,28.47,29.33,0.86,29.33,23.54,24.49,0.95,0.04,44.89,74.48,31.83,0.87,0.89,-22.35,-22.89
676,38.22,35.38,2.84,38.22,29.78,28.90,0.88,29.78,25.66,24.41,1.25,0.07,59.93,90.00,33.06,0.88,0.88,-23.35,-21.73
677,40.88,44.91,4.03,44.91,30.98,29.76,1.23,30.98,26.61,27.04,0.43,0.12,58.19,90.00,34.72,0.87,0.84,-23.01,-21.17
678,35.90,35.30,0.60,35.90,28.68,30.73,2.06,30.73,24.39,26.69,2.30,0.06,39.04,65.96,28.87,0.86,0.89,-21.52,-24.86
679,31.97,39.89,7.93,39.89,26.08,25.77,0.31,26.08,22.24,23.77,1.53,0.08,58.11,90.00,34.79,0.87,0.85,-19.82,-18.12
680,33.37,41.25,7.88,41.25,26.79,30.82,4.03,30.82,23.57,28.29,4.71,0.10,46.66,74.15,29.82,0.82,0.84,-18.70,-23.43
681,44.51,41.61,2.90,44.51,30.24,33.02,2.77,33.02,26.32,27.73,1.41,0.07,59.72,90.00,33.27,0.82,0.85,-19.72,-24.75
682,46.10,36.14,9.96,46.10,32.96,29.75,3.20,32.96,29.24,25.22,4.01,0.09,50.18,78.75,31.08,0.89,0.81,-26.72,-19.75
683,37.43,38.17,0.74,38.17,32.39,27.76,4.62,32.39,27.51,23.67,3.85,0.05,41.07,69.25,30.24,0.86,0.82,-25.17,-18.38
684,39.83,34.43,5.40,39.83,32.12,28.19,3.93,32.12,26.74,24.51,2.23,0.03,51.38,85.56,36.75,0.88,0.89,-23.07,-22.35
685,37.72,38.15,0.43,38.15,28.54,29.86,1.32,29.86,25.26,26.62,1.37,0.08,58.26,89.40,34.05,0.87,0.89,-21.17,-23.73
686,30.49,43.07,12.58,43.07,26.93,31.28,4.35,31.28,23.92,26.39,2.47,0.05,50.65,79.18,31.06,0.85,0.87,-20.92,-22.86
687,39.01,43.77,4.76,43.77,32.15,29.10,3.04,32.15,25.37,26.69,1.32,0.11,46.71,75.83,31.45,0.82,0.83,-20.40,-20.45
688,39.71,32.94,6.77,39.71,32.40,25.32,7.08,32.40,26.70,22.13,4.57,0.04,41.82,77.19,37.46,0.91,0.83,-25.49,-16.98
689,34.35,34.27,0.08,34.35,27.10,28.35,1.25,28.35,23.59,24.51,0.92,0.05,50.17,80.04,32.38,0.86,0.90,-20.21,-23.32
690,34.47,39.58,5.11,39.58,27.50,28.62,1.13,28.62,23.54,25.45,1.91,0.09,47.05,81.53,36.84,0.85,0.87,-20.28,-20.23
691,41.49,41.30,0.19,41.49,26.16,34.24,8.08,34.24,24.02,27.49,3.48,0.09,56.75,88.01,34.10,0.83,0.89,-17.32,-26.24
