Loss,Payout,Premium,Wealth,Utility
840.409,0.009,0.020,-451.825,-4642.044
823.851,0.001,0.020,-435.275,-4066.391
787.302,0.018,0.020,-398.708,-3035.033
767.262,0.002,0.020,-378.685,-2585.803
786.948,0.002,0.020,-398.370,-3026.844
740.463,0.014,0.020,-351.873,-2086.618
901.761,0.018,0.020,-513.168,-7582.924
782.598,0.010,0.020,-394.013,-2923.148
739.940,0.010,0.020,-351.354,-2077.970
758.617,0.000,0.020,-370.042,-2413.054
780.804,0.000,0.020,-392.228,-2881.705
858.553,0.022,0.020,-469.955,-5366.642
908.892,0.011,0.020,-520.305,-8028.511
1191.823,0.028,0.020,-803.219,-77192.976
837.782,0.000,0.020,-449.207,-4545.835
726.796,0.013,0.020,-338.207,-1870.520
830.723,0.010,0.020,-442.137,-4295.867
736.156,0.030,0.020,-347.550,-2015.686
763.271,0.015,0.020,-374.681,-2504.294
781.348,0.000,0.020,-392.773,-2894.286
727.478,0.006,0.020,-338.897,-1880.869
917.656,0.023,0.020,-529.057,-8610.759
815.875,0.008,0.020,-427.292,-3814.816
720.668,0.017,0.020,-332.076,-1780.982
765.938,0.000,0.020,-377.362,-2558.584
775.068,0.018,0.020,-386.474,-2752.057
908.333,0.026,0.020,-519.731,-7991.749
848.297,0.019,0.020,-459.702,-4943.999
1145.099,0.040,0.020,-756.484,-53113.366
772.324,0.008,0.020,-383.740,-2692.526
661.102,0.015,0.020,-272.512,-1105.891
881.278,0.014,0.020,-492.689,-6437.042
721.657,0.028,0.020,-333.052,-1794.951
753.423,0.010,0.020,-364.838,-2314.654
680.898,0.005,0.020,-292.317,-1295.757
664.030,0.006,0.020,-275.449,-1132.184
835.857,0.007,0.020,-447.274,-4476.088
787.647,0.000,0.020,-399.072,-3043.877
720.505,0.019,0.020,-331.910,-1778.625
679.476,0.000,0.020,-290.900,-1281.150
762.547,0.000,0.020,-373.971,-2490.108
953.550,0.025,0.020,-564.949,-11474.747
864.596,0.023,0.020,-475.997,-5632.384
979.522,0.030,0.020,-590.916,-14124.146
803.969,0.013,0.020,-415.380,-3468.080
725.665,0.004,0.020,-337.085,-1853.808
866.804,0.015,0.020,-478.213,-5733.145
744.589,0.026,0.020,-355.988,-2156.452
720.790,0.003,0.020,-332.212,-1782.925
706.448,0.005,0.020,-317.868,-1589.632
842.172,0.018,0.020,-453.579,-4707.642
1018.730,0.002,0.020,-630.152,-19332.221
807.269,0.000,0.020,-418.693,-3561.226
788.622,0.010,0.020,-400.036,-3067.453
874.710,0.000,0.020,-486.134,-6108.212
942.695,0.000,0.020,-554.119,-10522.462
839.783,0.016,0.020,-451.191,-4618.580
832.349,0.000,0.020,-443.773,-4352.482
1035.972,0.009,0.020,-647.387,-22190.348
906.915,0.000,0.020,-518.339,-7903.234
827.478,0.015,0.020,-438.887,-4185.624
827.401,0.000,0.020,-438.826,-4183.561
789.659,0.000,0.020,-401.084,-3093.271
877.085,0.000,0.020,-488.510,-6225.395
839.798,0.000,0.020,-451.223,-4619.741
729.492,0.003,0.020,-340.913,-1911.447
839.681,0.025,0.020,-451.080,-4614.494
762.794,0.007,0.020,-374.211,-2494.895
716.293,0.016,0.020,-327.702,-1719.740
750.762,0.000,0.020,-362.187,-2266.081
776.521,0.000,0.020,-387.945,-2784.642
850.146,0.021,0.020,-461.549,-5017.599
896.639,0.015,0.020,-508.048,-7278.654
