Loss,Payout,Premium,Wealth,Utility
891.650,2.561,5.215,-506.747,-7203.255
1047.460,5.540,5.215,-659.579,-24463.621
1067.706,8.728,5.215,-676.636,-28040.380
1052.894,3.606,5.215,-666.946,-25948.863
943.398,6.849,5.215,-554.208,-10529.914
754.926,0.839,5.215,-371.745,-2446.161
816.031,0.000,5.215,-433.689,-4015.145
821.770,0.000,5.215,-439.429,-4203.803
750.042,0.242,5.215,-367.459,-2363.706
853.080,1.517,5.215,-469.221,-5335.219
850.375,0.000,5.215,-468.034,-5284.764
816.977,3.727,5.215,-430.908,-3926.793
845.790,0.507,5.215,-462.941,-5073.790
1137.773,0.460,5.215,-754.972,-52474.795
850.347,1.327,5.215,-466.679,-5227.797
830.842,1.643,5.215,-446.858,-4461.210
839.992,0.000,5.215,-457.651,-4863.529
770.951,4.696,5.215,-383.913,-2696.261
829.034,2.448,5.215,-444.245,-4368.925
775.748,3.890,5.215,-389.517,-2819.878
784.870,4.267,5.215,-398.261,-3024.206
1011.406,0.000,5.215,-629.064,-19164.716
786.881,0.000,5.215,-404.539,-3179.973
763.932,3.177,5.215,-378.413,-2580.183
765.292,0.000,5.215,-382.951,-2675.575
883.657,0.000,5.215,-501.315,-6896.960
821.212,6.946,5.215,-431.925,-3958.866
840.992,0.000,5.215,-458.650,-4902.564
978.737,2.706,5.215,-593.690,-14441.094
795.700,0.000,5.215,-413.358,-3412.430
826.581,3.883,5.215,-440.356,-4235.109
840.456,2.993,5.215,-455.121,-4766.109
752.287,2.274,5.215,-367.672,-2367.728
882.939,4.222,5.215,-496.376,-6629.720
844.698,0.876,5.215,-461.481,-5014.863
766.058,1.372,5.215,-382.345,-2662.631
947.204,5.209,5.215,-559.654,-10998.821
833.028,0.000,5.215,-450.687,-4599.976
793.519,4.514,5.215,-406.663,-3234.465
810.179,0.000,5.215,-427.837,-3831.505
861.498,0.000,5.215,-479.157,-5776.589
932.374,5.291,5.215,-544.742,-9761.978
925.223,5.252,5.215,-537.629,-9221.981
1060.159,3.819,5.215,-673.999,-27454.958
869.222,0.000,5.215,-486.881,-6144.799
868.643,4.002,5.215,-482.300,-5923.686
1172.454,3.000,5.215,-787.113,-67860.815
807.447,6.448,5.215,-418.658,-3560.216
814.057,1.095,5.215,-430.620,-3917.757
871.648,2.680,5.215,-486.626,-6132.291
676.544,0.882,5.215,-293.320,-1306.198
988.569,6.599,5.215,-599.628,-15143.704
809.208,1.834,5.215,-425.032,-3746.474
713.020,6.516,5.215,-324.163,-1671.730
700.449,0.000,5.215,-318.107,-1592.678
767.877,0.203,5.215,-385.332,-2727.028
880.873,7.468,5.215,-491.063,-6353.879
852.792,2.941,5.215,-467.509,-5262.638
895.269,6.188,5.215,-506.739,-7202.816
790.583,0.220,5.215,-408.021,-3269.783
762.196,1.508,5.215,-378.346,-2578.804
756.211,3.441,5.215,-370.429,-2420.532
704.052,3.279,5.215,-318.431,-1596.803
693.159,5.386,5.215,-305.431,-1439.084
714.848,1.407,5.215,-331.100,-1767.129
749.850,4.501,5.215,-363.007,-2281.005
927.456,5.572,5.215,-539.542,-9364.207
758.603,6.423,5.215,-369.838,-2409.124
752.768,4.436,5.215,-365.991,-2336.102
739.166,0.000,5.215,-356.824,-2170.921
785.223,0.811,5.215,-402.070,-3117.781
873.321,5.062,5.215,-485.917,-6097.590
826.592,3.596,5.215,-440.654,-4245.209
996.794,5.991,5.215,-608.461,-16252.532
809.203,0.000,5.215,-426.861,-3801.704
777.524,6.583,5.215,-388.599,-2799.257
858.143,2.778,5.215,-473.024,-5500.005
768.935,3.889,5.215,-382.705,-2670.319
762.602,1.542,5.215,-378.718,-2586.498
755.098,0.000,5.215,-372.757,-2466.034
735.746,0.000,5.215,-353.404,-2112.332
922.873,0.000,5.215,-540.531,-9438.593
743.475,0.000,5.215,-361.133,-2247.065
777.369,2.467,5.215,-392.560,-2889.380
786.689,0.000,5.215,-404.348,-3175.109
850.579,0.000,5.215,-468.237,-5293.367
837.224,8.386,5.215,-446.497,-4448.339
855.901,1.074,5.215,-472.486,-5476.394
971.700,2.131,5.215,-587.227,-13713.466
870.444,0.000,5.215,-488.103,-6205.158
840.409,2.550,5.215,-455.518,-4781.244
823.851,0.417,5.215,-441.092,-4260.123
787.302,4.872,5.215,-400.088,-3068.734
767.262,0.673,5.215,-384.248,-2703.482
786.948,0.798,5.215,-403.808,-3161.426
740.463,3.769,5.215,-354.352,-2128.409
901.761,4.882,5.215,-514.538,-7666.497
782.598,2.707,5.215,-397.549,-3007.027
739.940,2.873,5.215,-354.725,-2134.778
758.617,0.000,5.215,-376.276,-2536.450
780.804,0.000,5.215,-398.462,-3029.067
858.553,5.829,5.215,-470.382,-5385.000
908.892,2.993,5.215,-523.557,-8240.102
1191.823,7.452,5.215,-802.029,-76461.841
